@relation shuttle
@attribute A1 integer[27,126]
@attribute A2 integer[-4821,5075]
@attribute A3 integer[21,149]
@attribute A4 integer[-3939,3830]
@attribute A5 integer[-188,436]
@attribute A6 integer[-26739,15164]
@attribute A7 integer[-48,105]
@attribute A8 integer[-353,270]
@attribute A9 integer[-356,266]
@attribute Class {1, 2, 3, 4, 5, 6, 7}
@inputs A1, A2, A3, A4, A5, A6, A7, A8, A9
@outputs Class
@data
37, 0, 79, 0, 10, 6, 43, 69, 26, 1
43, 0, 81, 0, 44, 26, 37, 37, 0, 1
42, -2, 86, 0, 42, 0, 44, 45, 0, 1
37, 0, 80, 3, 36, -8, 43, 44, 2, 1
55, 0, 98, 0, 52, 5, 42, 46, 4, 4
55, 0, 95, -4, 46, 0, 40, 49, 8, 4
55, 5, 79, 0, 54, 0, 23, 24, 2, 1
107, 0, 108, 0, 72, 10, 1, 36, 34, 5
39, -1, 86, 0, 38, 0, 47, 47, 0, 1
37, 0, 97, 0, 36, -8, 60, 61, 2, 1
45, -1, 81, 0, 44, -16, 36, 37, 2, 1
41, 0, 77, 0, 38, 0, 36, 38, 2, 1
50, 0, 78, -1, 50, 0, 28, 29, 0, 1
42, 0, 75, -2, 42, -3, 33, 34, 0, 1
82, 0, 85, -5, -6, 1, 3, 93, 90, 5
37, 0, 77, 2, 38, 30, 39, 38, 0, 1
47, -3, 84, 0, 46, 0, 37, 37, 0, 1
37, 0, 77, -2, 16, 0, 40, 62, 22, 1
37, 0, 75, 0, 28, -1, 38, 46, 8, 1
38, -4, 76, -1, 38, 0, 38, 37, 0, 1
55, 0, 83, 0, 56, 22, 27, 26, 0, 1
45, -2, 76, 0, 44, 0, 31, 32, 2, 1
52, 5, 88, 0, 52, 0, 36, 36, 0, 1
58, -4, 91, 0, 56, 0, 33, 34, 2, 1
37, 0, 103, 0, 26, 2, 66, 77, 12, 1
45, -1, 76, -4, 44, -6, 31, 32, 2, 1
53, 0, 87, 0, 54, 12, 34, 33, 0, 1
42, 0, 81, 2, 42, 0, 40, 40, 0, 1
44, 0, 86, 5, 44, 3, 43, 42, 0, 1
41, 0, 89, 0, 38, -1, 48, 50, 2, 1
37, -1, 79, 0, 20, -11, 42, 58, 16, 1
43, -4, 77, 0, 42, -24, 34, 35, 2, 1
56, 0, 91, 0, -2, 24, 35, 93, 58, 4
42, 5, 75, 0, 42, 0, 32, 34, 2, 1
44, 0, 85, 0, 44, 3, 41, 41, 0, 1
55, 2, 77, 0, -22, 0, 22, 101, 78, 4
44, 2, 79, 1, 44, 7, 36, 35, 0, 1
42, 0, 81, 0, 42, 0, 40, 40, 0, 1
55, 0, 98, 0, 50, -7, 42, 49, 6, 4
38, 0, 76, 0, 38, 12, 38, 37, 0, 1
37, -3, 75, 0, 36, -17, 37, 39, 2, 1
78, 0, 82, -7, -40, 1, 4, 123, 120, 5
42, 0, 87, 3, 42, 0, 45, 46, 0, 1
86, 3, 89, 0, 6, -15, 3, 84, 80, 5
42, 0, 88, 2, 42, 0, 45, 46, 2, 1
44, 0, 84, -3, 42, -22, 41, 43, 2, 1
37, 0, 95, 0, 18, 3, 58, 77, 20, 1
45, -2, 77, 0, 44, -16, 32, 34, 2, 1
56, 0, 95, 0, 42, -1, 40, 54, 14, 4
46, 1, 83, 0, 44, -20, 37, 39, 2, 1
46, 0, 86, 4, 44, -30, 41, 42, 2, 1
56, 4, 96, 7, 42, 0, 40, 55, 14, 4
55, 0, 98, 0, 50, 0, 42, 49, 6, 4
53, 0, 83, 0, 54, 8, 30, 29, 0, 1
46, 0, 76, 0, 44, -29, 30, 32, 2, 1
37, 0, 80, 4, 18, 0, 43, 62, 18, 1
37, 0, 81, 0, 28, -11, 45, 53, 8, 1
55, 0, 92, 0, 34, -30, 37, 59, 22, 4
43, -1, 99, 0, 42, -8, 56, 58, 2, 1
56, 0, 96, 0, 44, 0, 40, 52, 12, 4
46, -1, 85, -4, 46, -22, 39, 39, 0, 1
55, 0, 79, 0, 10, -20, 23, 68, 46, 4
37, 0, 77, 0, 28, 10, 41, 49, 8, 1
37, 0, 76, 0, 30, -11, 39, 45, 6, 1
53, 1, 86, 0, 52, -23, 33, 34, 2, 1
42, -2, 84, -3, 42, 0, 42, 43, 0, 1
37, 0, 81, 0, 26, 7, 44, 55, 10, 1
47, -4, 85, -2, 46, 0, 38, 39, 0, 1
38, 3, 77, 0, 38, 21, 39, 38, 0, 1
42, 0, 88, 4, 42, 0, 46, 47, 0, 1
41, 3, 83, 0, 42, 6, 42, 42, 0, 1
56, 0, 96, -1, 52, -2, 40, 44, 4, 4
55, 0, 98, 0, 46, -4, 42, 51, 8, 4
55, 0, 79, -2, 20, -6, 24, 59, 34, 4
37, 0, 104, 0, 20, -22, 67, 83, 16, 1
80, -5, 84, 0, -20, 0, 4, 105, 100, 5
37, 0, 79, 2, 26, 0, 42, 53, 12, 1
37, 0, 77, 0, 24, 25, 40, 54, 14, 1
37, 0, 79, 0, 34, -16, 42, 46, 4, 1
54, 4, 87, 0, 54, 0, 33, 33, 0, 1
44, 0, 77, 0, 42, -26, 34, 36, 2, 1
102, 0, 103, -1, 72, 20, 1, 31, 30, 5
46, 0, 86, -6, 46, 0, 40, 40, 0, 1
37, 0, 95, 0, 28, 6, 58, 67, 8, 1
37, 0, 105, 0, 36, 7, 68, 69, 2, 1
53, 0, 88, 3, 54, 0, 35, 34, 0, 1
37, 0, 98, 0, 28, -16, 61, 70, 8, 1
37, 0, 79, 0, 20, -23, 42, 58, 16, 1
37, 0, 96, 0, 34, 8, 59, 62, 4, 1
45, -1, 83, -4, 44, 0, 38, 39, 2, 1
105, -1, 107, -4, 70, -5, 1, 37, 36, 5
49, 1, 84, 0, 46, -10, 35, 37, 2, 1
37, 0, 83, 0, 2, 2, 46, 80, 34, 1
45, 0, 82, 1, 44, -7, 37, 38, 2, 1
56, 4, 97, 0, 38, 0, 40, 58, 18, 4
47, -3, 81, 0, 46, 0, 34, 35, 0, 1
48, 0, 78, 0, 46, -5, 30, 32, 2, 1
56, 0, 96, 0, 50, -6, 40, 47, 6, 4
37, -42, 76, 0, 36, 0, 39, 40, 2, 3
41, 0, 80, -6, 42, 1, 39, 39, 0, 1
45, 0, 81, 0, 44, -21, 36, 37, 2, 1
105, 0, 106, -2, 70, 0, 1, 36, 34, 5
39, -1, 85, 0, 38, 0, 46, 46, 0, 1
55, 0, 78, 0, 46, 28, 23, 32, 8, 4
37, 0, 82, 0, -4, -25, 45, 87, 42, 1
41, 4, 85, 0, 38, 0, 44, 46, 2, 1
57, -1, 85, 0, 56, 0, 28, 28, 0, 1
55, 0, 78, 0, 2, 4, 23, 75, 52, 4
55, 0, 77, 0, -12, 5, 21, 90, 68, 4
56, 0, 78, 0, 12, 11, 22, 65, 42, 4
55, 0, 97, 0, 50, 19, 41, 48, 6, 4
41, 2, 102, 0, 38, 0, 61, 63, 2, 1
51, 0, 86, 0, 50, -14, 35, 37, 2, 1
54, 4, 83, 0, 54, 0, 29, 29, 0, 1
76, -3, 81, 0, -40, 18, 5, 122, 116, 5
52, -4, 83, 0, 52, 0, 32, 32, 0, 1
56, 0, 95, 0, 46, -14, 40, 49, 10, 4
43, -1, 81, 7, 44, 10, 37, 37, 0, 1
37, 0, 83, 0, 34, 2, 46, 50, 4, 1
37, 0, 81, 0, 28, -15, 44, 52, 8, 1
46, 3, 86, 7, 46, 0, 40, 39, 0, 1
37, -1, 77, 0, 28, 0, 40, 48, 8, 1
41, 0, 78, 0, 38, -4, 37, 39, 2, 1
43, 4, 79, 0, 42, 0, 36, 37, 2, 1
37, 0, 106, 8, 36, 0, 69, 70, 2, 1
102, 2, 102, 0, 70, 0, 1, 33, 32, 5
37, 0, 76, -2, 28, -2, 39, 47, 8, 1
56, 2, 84, 0, 54, -18, 29, 30, 2, 1
38, 0, 106, 0, 38, 5, 68, 67, 0, 1
41, 1, 86, 0, 42, 4, 45, 45, 0, 1
41, -5, 76, 0, 38, -19, 35, 37, 2, 1
45, 0, 83, 0, 46, 28, 37, 36, 0, 1
53, 0, 80, 0, 52, -25, 27, 28, 2, 1
46, -7, 86, 8, 46, -5, 40, 39, 0, 1
37, 0, 79, 0, 8, 24, 43, 72, 28, 1
55, 0, 77, -6, 16, 7, 22, 62, 40, 4
43, 0, 77, -1, 44, 17, 34, 33, 0, 1
41, 0, 77, 0, 38, -5, 36, 38, 2, 1
44, 0, 80, -5, 44, 3, 36, 36, 0, 1
85, 0, 88, -2, 6, 26, 3, 83, 80, 5
86, 5, 89, 0, 6, -23, 3, 84, 80, 5
46, -1, 88, 0, 46, 0, 42, 42, 0, 1
37, 0, 79, 0, 28, 14, 42, 50, 8, 1
43, -1, 83, 0, 44, 13, 40, 39, 0, 1
51, -33, 77, 0, -2, 0, 26, 79, 54, 3
81, 0, 84, 0, -18, -26, 3, 103, 100, 5
49, 1, 82, 0, 50, 20, 33, 33, 0, 1
53, 5, 83, 3, 54, 2, 30, 29, 0, 1
44, 4, 83, 0, 44, 0, 39, 39, 0, 1
79, 0, 83, 0, -40, 2, 4, 124, 120, 5
37, 0, 76, -6, 36, 0, 39, 40, 0, 1
55, 0, 77, 0, 42, 0, 22, 36, 14, 4
45, -3, 81, 0, 44, 0, 37, 37, 0, 1
37, 0, 90, 0, 34, 1, 53, 57, 4, 1
47, 0, 88, -2, 46, -4, 40, 41, 0, 1
82, -4, 86, -1, -40, 0, 5, 128, 124, 5
37, 0, 83, 4, 6, 0, 46, 78, 32, 1
55, 0, 92, 1, -4, 0, 37, 97, 60, 4
52, 0, 84, 0, 52, -3, 31, 32, 0, 1
37, -78, 76, 0, 20, 0, 39, 55, 16, 3
49, 5, 77, 0, 46, -14, 29, 31, 2, 1
56, 3, 84, 0, 56, 1, 28, 27, 0, 1
55, 0, 95, -2, 52, -2, 40, 44, 4, 4
46, 5, 82, 0, 46, 16, 36, 35, 0, 1
40, 0, 86, 0, 38, -4, 46, 48, 2, 1
38, 3, 80, 0, 36, -5, 42, 44, 2, 1
39, -2, 83, 3, 38, 0, 44, 44, 0, 1
41, 0, 83, 3, 42, 6, 41, 41, 0, 1
102, 0, 103, 0, 72, 21, 1, 31, 30, 5
56, 0, 99, -3, 50, 0, 43, 50, 6, 4
37, 0, 105, -7, 24, 0, 68, 82, 14, 1
80, -1, 84, -5, -36, 0, 4, 120, 116, 5
46, 1, 81, 0, 46, 6, 35, 35, 0, 1
41, 0, 79, 1, 42, 2, 38, 38, 0, 1
38, -4, 76, 0, 38, 0, 37, 37, 0, 1
43, 0, 81, 0, 44, 8, 37, 37, 0, 1
46, 0, 83, 0, 46, 7, 37, 37, 0, 1
48, 5, 86, 0, 46, 0, 38, 40, 2, 1
57, 0, 85, 0, 56, 0, 28, 28, 0, 1
42, 5, 85, 0, 42, 0, 43, 44, 0, 1
37, -3, 104, 0, 24, 11, 67, 80, 14, 1
38, 1, 79, 0, 38, 9, 42, 41, 0, 1
44, 0, 76, -5, 44, 0, 31, 32, 0, 1
56, 1, 86, 5, 56, 6, 31, 30, 0, 1
38, 5, 77, 0, 38, 7, 39, 38, 0, 1
37, 0, 79, -1, 8, -28, 43, 72, 28, 1
37, 0, 104, 0, 20, -2, 67, 84, 16, 1
41, 2, 83, 0, 42, 3, 41, 41, 0, 1
45, 1, 86, 0, 44, 0, 41, 42, 2, 1
37, 5, 79, 1, 16, -8, 41, 63, 22, 1
45, 0, 82, -6, 44, 0, 37, 38, 2, 1
49, 0, 77, 0, 50, 17, 28, 28, 0, 1
56, 5, 92, 0, 52, 0, 36, 40, 4, 4
63, 2, 111, 6, 62, 0, 48, 49, 2, 1
48, 1, 82, 0, 46, 0, 34, 35, 2, 1
49, 1, 85, 0, 50, 8, 36, 36, 0, 1
37, 0, 106, -6, 30, 0, 69, 75, 6, 1
44, 0, 87, -1, 44, 2, 43, 43, 0, 1
41, 5, 107, 0, 38, 0, 66, 68, 2, 1
49, 0, 79, 0, 46, -4, 30, 32, 2, 1
53, -4, 90, 0, 54, 5, 37, 36, 0, 1
55, 0, 77, 0, -28, -17, 22, 106, 84, 4
41, 5, 76, 0, 42, 16, 34, 34, 0, 1
56, -1, 79, 1, 54, -21, 23, 24, 2, 1
56, 0, 79, 0, -2, -30, 24, 82, 58, 4
37, 1, 90, 0, 28, 19, 53, 62, 8, 1
41, 22, 77, 0, 28, 0, 36, 48, 12, 2
45, 0, 86, 7, 44, 0, 41, 42, 2, 1
42, 3, 81, -1, 42, -2, 40, 40, 0, 1
45, -2, 86, -3, 44, -1, 40, 42, 2, 1
84, -2, 88, -4, 0, 22, 3, 88, 84, 5
38, 0, 79, 6, 38, 0, 41, 40, 0, 1
44, -1, 83, 3, 44, 0, 38, 39, 0, 1
50, 4, 96, 0, 50, 0, 46, 47, 0, 1
56, -1, 78, -4, 26, -8, 22, 52, 30, 4
59, 0, 86, 0, 56, -4, 28, 30, 2, 1
41, 0, 76, 0, 38, -5, 35, 37, 2, 1
46, 5, 87, 2, 46, 8, 41, 41, 0, 1
37, 0, 77, 0, -22, 30, 41, 101, 60, 1
54, 2, 86, -2, 54, 0, 32, 32, 0, 1
48, -2, 108, 6, 46, -1, 59, 61, 2, 1
44, -5, 86, 0, 44, 0, 42, 42, 0, 1
38, -5, 86, 0, 38, 0, 48, 48, 0, 1
37, 0, 79, 1, 12, 0, 42, 66, 24, 1
39, 0, 83, 6, 38, 0, 44, 44, 0, 1
37, 0, 106, 0, 30, 7, 69, 75, 6, 1
45, 0, 83, 6, 44, 0, 37, 39, 2, 1
37, 0, 79, 0, 20, 25, 42, 58, 16, 1
51, 0, 82, 0, 50, -24, 31, 33, 2, 1
51, 0, 86, -2, 50, -23, 36, 37, 2, 1
37, 0, 76, 0, 34, -22, 39, 42, 2, 1
52, 0, 82, 1, 52, 0, 30, 30, 0, 1
49, 0, 79, 1, 50, 7, 30, 30, 0, 1
53, 0, 81, 3, 54, 16, 28, 26, 0, 1
37, 0, 83, 0, 6, 4, 46, 78, 32, 1
56, 0, 84, 0, 54, -27, 28, 30, 2, 1
55, 0, 76, 1, -20, 0, 21, 97, 76, 4
55, 0, 95, 0, 38, 31, 39, 56, 16, 4
51, -1, 85, 0, 50, -5, 34, 36, 2, 1
56, 0, 79, 0, 56, 20, 23, 22, 0, 1
44, 2, 76, 0, 44, 16, 32, 32, 0, 1
45, 0, 87, 0, 46, 20, 42, 41, 0, 1
81, 1, 86, 0, -42, -28, 4, 130, 126, 5
46, 0, 86, 0, 46, 1, 40, 39, 0, 1
55, 0, 95, -1, 50, -4, 40, 46, 6, 4
56, 2, 92, 0, 54, -21, 36, 38, 2, 1
54, 1, 79, 4, 54, 0, 26, 25, 0, 1
37, 0, 90, 0, 28, -6, 53, 62, 8, 1
43, 0, 80, -5, 42, -4, 37, 39, 2, 1
37, -35, 77, 0, 20, 0, 40, 56, 16, 3
38, 1, 79, 0, 38, 15, 41, 40, 0, 1
42, 1, 89, 0, 42, 0, 47, 48, 2, 1
49, 0, 81, 0, 50, 3, 32, 32, 0, 1
77, 0, 81, 0, -40, 8, 4, 123, 118, 5
57, 0, 81, -1, 56, -1, 24, 24, 0, 1
51, 0, 102, 0, 50, -3, 51, 53, 2, 1
46, -1, 90, 0, 46, 0, 44, 44, 0, 1
104, 2, 106, 5, 70, 0, 1, 36, 34, 5
37, 0, 80, 0, 36, 5, 43, 44, 2, 1
46, 1, 87, 1, 44, -22, 41, 43, 2, 1
37, 0, 95, 2, 16, 0, 58, 79, 22, 1
37, 0, 79, 0, 16, 3, 43, 64, 22, 1
44, 0, 81, 5, 44, 1, 37, 37, 0, 1
52, -5, 81, 0, 52, 0, 29, 29, 0, 1
45, 0, 86, -3, 46, 36, 40, 39, 0, 1
37, 0, 84, 0, 26, -1, 47, 58, 10, 1
45, 0, 79, 2, 44, -8, 33, 35, 2, 1
51, 0, 77, 0, 50, -16, 26, 28, 2, 1
38, -1, 77, 6, 38, 0, 39, 38, 0, 1
37, 3, 79, 0, 34, 25, 41, 45, 4, 1
37, 0, 97, 0, 24, -9, 60, 73, 14, 1
37, 0, 106, 0, 34, -19, 69, 72, 4, 1
52, -5, 88, 0, 52, -1, 35, 36, 0, 1
55, 0, 93, 0, 54, 10, 38, 39, 0, 1
41, 0, 79, 0, 38, -2, 39, 41, 2, 1
50, 2, 91, 8, 50, 0, 41, 42, 0, 1
52, -5, 80, 0, 52, -1, 27, 28, 0, 1
56, 0, 76, 0, -6, 22, 20, 84, 64, 4
43, 0, 86, 0, 44, 15, 43, 42, 0, 1
56, 0, 80, 0, 20, -12, 24, 59, 36, 4
37, 0, 76, -7, 36, 12, 39, 40, 0, 1
37, 0, 84, 0, 26, 4, 47, 58, 12, 1
37, 0, 76, 4, 24, 24, 39, 53, 14, 1
76, 0, 81, 0, -40, 0, 5, 122, 118, 5
37, 0, 75, 0, 30, 2, 38, 44, 6, 1
55, 0, 96, 0, 52, 18, 41, 44, 4, 4
44, 0, 88, 0, 44, 14, 44, 44, 0, 1
49, -3, 83, 0, 50, 7, 34, 34, 0, 1
85, 0, 88, 0, 0, -28, 3, 88, 86, 5
45, -1, 76, 0, 46, 18, 31, 30, 0, 1
41, -1, 97, 0, 42, 0, 55, 55, 0, 1
45, 0, 81, 0, 46, 30, 35, 34, 0, 1
37, 0, 80, 1, 38, 28, 43, 41, 0, 1
37, 0, 79, 0, 24, 0, 42, 55, 14, 1
39, 0, 81, 6, 38, 0, 41, 42, 0, 1
37, 0, 81, -3, -2, 0, 44, 83, 40, 1
44, 0, 81, 0, 42, -13, 38, 40, 2, 1
43, 0, 80, -2, 42, -1, 37, 39, 2, 1
37, 0, 77, 0, 30, -8, 40, 46, 6, 1
37, 0, 76, 7, 34, 0, 40, 43, 2, 1
38, 2, 76, 0, 36, -25, 38, 39, 2, 1
39, -3, 106, 0, 38, 0, 67, 67, 0, 1
56, 0, 95, 0, 46, -15, 40, 49, 10, 4
42, 0, 88, 6, 42, 0, 46, 47, 0, 1
37, 0, 79, -3, 36, -2, 41, 43, 2, 1
37, 0, 80, 0, 12, -8, 43, 67, 24, 1
42, -1, 76, 0, 42, 0, 34, 35, 0, 1
43, 1, 79, 0, 42, 0, 37, 38, 2, 1
37, 0, 75, 0, 26, 0, 38, 49, 10, 1
51, 1, 80, 0, 52, 11, 29, 28, 0, 1
37, 0, 83, 0, 2, -15, 46, 80, 34, 1
37, -1, 100, 0, 36, -11, 63, 64, 2, 1
53, 0, 87, 3, 52, -5, 34, 35, 2, 1
37, 0, 77, 0, -22, 31, 41, 101, 60, 1
51, 0, 77, 0, 50, 0, 26, 28, 2, 1
56, 0, 81, -4, -4, 0, 25, 86, 62, 4
37, 0, 93, 0, 10, -9, 56, 83, 28, 1
46, 3, 88, 0, 46, 0, 42, 42, 0, 1
50, -4, 83, 0, 50, 0, 33, 34, 0, 1
50, 0, 107, -3, 50, -4, 56, 58, 2, 1
49, 0, 83, 0, 50, 4, 34, 33, 0, 1
40, -5, 88, 0, 38, 0, 47, 49, 2, 1
51, -5, 83, 0, 50, -14, 32, 34, 2, 1
46, 2, 81, 0, 46, 7, 35, 35, 0, 1
37, 0, 102, 3, 28, 0, 65, 73, 8, 1
37, 0, 78, 0, 18, 1, 41, 60, 18, 1
46, 0, 83, -1, 44, -20, 37, 39, 2, 1
53, 1, 79, 0, 54, 3, 25, 24, 0, 1
55, 0, 82, -2, -20, 12, 26, 103, 76, 4
45, 4, 108, 0, 44, 0, 63, 64, 2, 1
45, -2, 83, 0, 44, 0, 39, 39, 0, 1
55, -1, 82, 2, 54, 0, 27, 28, 0, 1
104, -5, 105, -3, 70, 0, 1, 35, 34, 5
49, 0, 84, 0, 46, -24, 35, 38, 2, 1
58, -1, 96, 0, 56, 0, 38, 39, 0, 1
56, 0, 82, 2, -14, -20, 26, 97, 72, 4
79, 0, 83, 0, -38, 23, 4, 122, 118, 5
55, 0, 78, 0, 6, -24, 23, 73, 50, 4
37, 0, 78, 0, 20, -8, 42, 57, 16, 1
55, 0, 95, 5, 50, 0, 39, 46, 6, 4
37, 2, 76, -1, 36, 0, 39, 40, 2, 1
49, 1, 82, 0, 50, 13, 33, 33, 0, 1
37, 0, 78, 0, 26, 0, 42, 52, 10, 1
55, -5, 86, 0, 56, 21, 31, 30, 0, 1
53, 0, 104, 0, 54, 9, 51, 49, 0, 1
56, 4, 98, 0, 46, 0, 42, 51, 10, 4
37, 1, 83, 0, 36, 0, 46, 46, 0, 1
38, 0, 76, 0, 36, -26, 38, 39, 2, 1
41, 0, 97, 0, 38, -3, 57, 59, 2, 1
43, 0, 86, -5, 42, 0, 43, 44, 2, 1
37, -1, 107, -3, 36, -5, 69, 71, 2, 1
51, -2, 78, 0, 50, -15, 27, 29, 2, 1
103, 7, 104, 1, 72, 7, 1, 31, 30, 5
41, 0, 79, 0, 38, -17, 38, 40, 2, 1
37, 0, 104, 0, 28, 14, 66, 75, 8, 1
37, 0, 107, 0, 28, -10, 70, 78, 8, 1
55, 4, 77, 0, 34, 0, 22, 44, 22, 4
45, 0, 81, 0, 46, 20, 36, 35, 0, 1
45, 0, 81, 1, 44, -20, 36, 37, 2, 1
56, 1, 99, 0, 50, 0, 42, 49, 8, 4
41, 0, 76, 0, 38, -23, 34, 37, 2, 1
43, -1, 83, 0, 44, 14, 39, 39, 0, 1
37, 0, 80, 0, 28, -4, 43, 52, 8, 1
41, 0, 79, -1, 38, -19, 38, 40, 2, 1
43, -4, 77, 1, 42, -20, 34, 36, 2, 1
41, 0, 100, 0, 38, -4, 59, 61, 2, 1
37, 0, 79, 1, 12, -3, 43, 66, 24, 1
51, 0, 84, 0, 52, 24, 34, 33, 0, 1
41, 1, 79, 0, 42, 14, 38, 37, 0, 1
45, 0, 81, -2, 44, -15, 36, 37, 2, 1
43, 3, 80, 0, 42, 0, 37, 39, 2, 1
37, 0, 77, 0, 36, 30, 40, 41, 2, 1
45, 0, 80, 0, 44, -13, 35, 36, 2, 1
45, 1, 87, 0, 44, -4, 42, 43, 2, 1
46, -1, 76, -1, 46, -1, 30, 30, 0, 1
104, -5, 105, -3, 72, 11, 1, 33, 32, 5
49, 0, 79, 0, 50, 8, 31, 30, 0, 1
38, 0, 94, 0, 34, -4, 56, 61, 4, 1
37, 0, 76, 0, 34, -6, 39, 42, 2, 1
37, 0, 108, -7, 26, 0, 71, 82, 12, 1
37, 0, 81, 1, 18, 0, 44, 63, 18, 1
56, 0, 97, 0, 42, 10, 41, 55, 14, 4
55, 0, 93, 0, 42, 0, 37, 51, 14, 4
45, 0, 82, -230, 44, 0, 37, 38, 0, 1
37, 0, 100, 0, 34, -2, 64, 67, 4, 1
55, 0, 96, 7, 54, 0, 41, 42, 2, 1
54, 3, 82, 0, 54, 0, 28, 28, 0, 1
55, -1, 80, 0, -4, 0, 25, 85, 60, 4
46, -4, 93, 6, 46, 0, 47, 46, 0, 1
37, 0, 76, 3, 26, 0, 39, 50, 12, 1
46, 0, 107, -4, 46, 1, 61, 60, 0, 1
38, -2, 97, 0, 38, 0, 59, 59, 0, 1
55, 0, 93, 0, 12, 10, 37, 80, 42, 4
45, -1, 79, -3, 44, -5, 34, 35, 0, 1
49, 0, 79, 6, 46, -5, 30, 32, 2, 1
37, 0, 79, 1, 18, 31, 42, 61, 18, 1
46, 2, 76, -1, 46, 6, 30, 29, 0, 1
37, 0, 79, -3, 36, -15, 41, 43, 2, 1
50, 0, 83, -2, 50, -3, 32, 33, 2, 1
37, 0, 77, 0, 36, 30, 40, 41, 0, 1
55, 0, 96, 0, 46, -1, 41, 50, 8, 4
42, 0, 77, -1, 42, -1, 36, 36, 0, 1
37, 0, 78, 0, 30, 4, 41, 47, 6, 1
39, 2, 85, 0, 38, 0, 46, 46, 0, 1
45, 5, 77, 0, 44, 0, 33, 34, 0, 1
37, 0, 80, 0, 16, 17, 43, 65, 22, 1
37, 0, 106, 0, 28, -6, 68, 77, 8, 1
49, 0, 86, 0, 50, 6, 37, 37, 0, 1
55, 0, 87, 0, 54, -3, 32, 33, 2, 1
47, 0, 86, -3, 46, 0, 40, 40, 0, 1
37, 0, 76, 0, 38, 21, 39, 37, 0, 1
48, 1, 88, 1, 46, -5, 40, 41, 2, 1
37, 0, 75, 0, 28, 1, 38, 46, 8, 1
56, -1, 79, -3, -22, 15, 24, 103, 80, 4
45, 0, 81, -3, 46, 20, 36, 35, 0, 1
78, 0, 81, 0, -40, 346, 4, 123, 120, 5
37, 0, 76, 2, 26, -16, 40, 50, 10, 1
51, 2, 85, 0, 52, 23, 34, 33, 0, 1
37, 0, 96, -7, 20, 0, 59, 75, 16, 1
101, 1, 102, 3, 70, -20, 1, 33, 32, 5
47, 2, 85, 0, 46, 0, 38, 39, 0, 1
80, 4, 84, -7, -36, 0, 4, 120, 116, 5
45, 0, 79, 0, 44, -2, 34, 35, 2, 1
41, -1, 82, 0, 42, 0, 41, 41, 0, 1
55, -2, 98, 0, 50, -27, 42, 49, 6, 4
37, 0, 79, -1, 36, -1, 42, 43, 2, 1
48, 1, 79, 0, 46, 0, 30, 32, 2, 1
71, 4, 75, 1, -42, -18, 4, 119, 114, 5
79, 0, 83, 0, -40, 0, 4, 124, 120, 5
54, 5, 91, 0, 54, 0, 37, 37, 0, 1
37, -4, 75, 0, 36, 0, 38, 39, 0, 1
45, 4, 78, 0, 44, 0, 33, 34, 2, 1
45, 1, 88, 0, 44, 70, 42, 44, 2, 1
41, 0, 84, 0, 42, 10, 44, 43, 0, 1
37, -3, 77, 0, 28, 0, 40, 48, 8, 1
43, -3, 75, 0, 44, 9, 32, 31, 0, 1
37, 0, 77, 0, -22, 8, 41, 101, 60, 1
37, 0, 78, 0, -4, 10, 42, 83, 42, 1
37, 0, 77, 0, -14, -9, 40, 92, 52, 1
44, 2, 86, 0, 44, 5, 42, 42, 0, 1
54, -2, 83, 0, 54, 0, 29, 29, 0, 1
44, 0, 86, 6, 42, -17, 42, 44, 2, 1
41, 3, 81, 0, 42, 19, 39, 39, 0, 1
37, 0, 83, 0, 30, 11, 46, 52, 6, 1
37, 0, 80, 0, 24, -19, 43, 57, 14, 1
41, 0, 81, -3, 42, 5, 40, 39, 0, 1
46, 0, 83, 0, 46, 8, 37, 36, 0, 1
49, 1, 83, 0, 46, -7, 34, 37, 2, 1
37, 0, 76, 0, 36, -17, 39, 40, 2, 1
37, 0, 75, 0, 20, 15, 38, 54, 16, 1
37, 0, 91, 0, 6, 0, 54, 86, 32, 1
37, 0, 83, 0, 34, -1, 46, 49, 2, 1
44, -1, 79, -4, 44, 3, 36, 35, 0, 1
37, 0, 76, 3, 34, 0, 39, 42, 2, 1
37, 0, 103, 0, 18, -8, 66, 85, 18, 1
46, 0, 80, 0, 46, 12, 34, 34, 0, 1
41, 0, 79, -1, 38, -25, 38, 40, 2, 1
49, 0, 95, -4, 50, 13, 46, 46, 0, 1
82, 1, 86, 3, -40, 5, 5, 128, 124, 5
37, 0, 104, -2, 18, -4, 67, 86, 20, 1
55, 0, 96, -5, 44, 0, 41, 52, 12, 4
50, 0, 85, -2, 50, 0, 35, 36, 0, 1
47, 0, 77, -6, 46, 0, 30, 30, 0, 1
55, 3, 79, 0, 54, 0, 23, 24, 2, 1
55, -3, 86, 0, 54, 0, 31, 32, 0, 1
43, 0, 88, 0, 44, 28, 44, 44, 0, 1
51, 1, 84, 0, 52, 31, 33, 32, 0, 1
37, 0, 90, -3, 18, 0, 53, 72, 20, 1
43, 0, 96, 0, 42, -6, 53, 55, 2, 1
49, 4, 87, 0, 50, 1, 38, 38, 0, 1
41, -1, 100, 1, 42, 0, 59, 59, 0, 1
56, 0, 95, 0, 42, 5, 40, 54, 14, 4
56, 0, 107, 0, 54, -26, 51, 53, 2, 1
51, 0, 87, 0, 50, -3, 36, 38, 2, 1
37, 0, 80, 0, 16, 11, 43, 65, 22, 1
