@relation shuttle
@attribute A1 integer[27,126]
@attribute A2 integer[-4821,5075]
@attribute A3 integer[21,149]
@attribute A4 integer[-3939,3830]
@attribute A5 integer[-188,436]
@attribute A6 integer[-26739,15164]
@attribute A7 integer[-48,105]
@attribute A8 integer[-353,270]
@attribute A9 integer[-356,266]
@attribute Class {1, 2, 3, 4, 5, 6, 7}
@inputs A1, A2, A3, A4, A5, A6, A7, A8, A9
@outputs Class
@data
56, 0, 81, 0, -6, 11, 25, 88, 64, 4
38, 0, 82, 5, 38, 0, 44, 43, 0, 1
50, -2, 77, 0, 50, 0, 28, 28, 0, 1
56, 0, 91, 0, 56, 7, 35, 34, 0, 1
37, -1, 79, 0, 34, 3, 42, 46, 4, 1
45, 1, 87, 0, 44, 0, 42, 43, 2, 1
48, 5, 82, 0, 46, 0, 34, 35, 2, 1
37, 0, 106, 0, 26, -6, 69, 80, 12, 1
40, -4, 79, 0, 38, 0, 38, 40, 2, 1
56, 0, 95, -5, 46, 0, 39, 48, 10, 4
37, 0, 106, 0, 24, -5, 69, 83, 14, 1
37, 5, 76, 0, 34, 0, 39, 43, 4, 1
51, 5, 88, 0, 50, 0, 37, 39, 2, 1
37, 0, 77, 0, 8, -1, 41, 70, 28, 1
55, 0, 92, 0, -6, -28, 36, 99, 64, 4
44, -2, 84, 0, 44, 3, 40, 40, 0, 1
37, 0, 76, 2565, 20, 0, 40, 55, 16, 1
55, 0, 108, -3, 54, 0, 52, 53, 0, 1
39, 0, 79, 7, 38, 0, 41, 41, 0, 1
44, 0, 86, 0, 44, 4, 43, 42, 0, 1
49, -1, 84, 0, 50, 2, 35, 35, 0, 1
37, 0, 76, 4, 28, -1, 40, 48, 8, 1
55, 0, 83, 0, -30, -7, 27, 114, 86, 4
37, -1, 79, -5, 36, -8, 42, 43, 2, 1
42, 0, 77, 0, 42, -1, 36, 36, 0, 1
45, -1, 84, 0, 44, -14, 38, 40, 2, 1
37, 2, 104, 0, 24, 7, 66, 80, 14, 1
56, 4, 97, 5, 52, 0, 40, 45, 4, 4
46, 1, 79, 6, 46, 0, 33, 33, 0, 1
42, -2, 81, 0, 42, 0, 40, 40, 0, 1
47, 5, 79, 1, 46, 0, 32, 32, 0, 1
43, 0, 78, -4, 42, 0, 35, 37, 2, 1
53, 0, 82, 0, 54, 14, 29, 28, 0, 1
37, 0, 104, -6, 20, 0, 67, 84, 16, 1
44, 0, 75, -4, 42, -11, 31, 34, 2, 1
53, -2, 81, 0, 52, -12, 28, 30, 2, 1
55, -1, 77, 0, 28, 18, 22, 49, 26, 4
48, 0, 83, 4, 46, 0, 35, 37, 2, 1
45, 0, 86, -1, 46, 22, 41, 40, 0, 1
46, 5, 82, 0, 46, 18, 36, 35, 0, 1
47, 0, 76, -5, 46, 0, 29, 30, 0, 1
51, 4, 86, 0, 52, 20, 35, 35, 0, 1
41, 3, 86, 0, 42, 3, 45, 45, 0, 1
49, 0, 86, 0, 46, -23, 37, 39, 2, 1
55, -2, 96, 1, 52, 0, 41, 44, 4, 4
56, 0, 98, 0, 46, 0, 42, 51, 10, 4
37, 0, 77, 0, 6, -21, 40, 72, 32, 1
56, 0, 91, 0, -2, 6, 35, 93, 58, 4
42, 1, 87, 8, 42, 0, 45, 46, 0, 1
51, 0, 81, 0, 52, 14, 30, 29, 0, 1
37, 0, 77, 0, -14, 0, 40, 92, 52, 1
51, -1, 82, 0, 52, 4, 31, 30, 0, 1
41, 0, 77, 0, 42, 25, 37, 36, 0, 1
81, 5, 84, 0, -12, 21, 3, 97, 94, 5
50, 0, 81, -2, 50, -2, 32, 32, 0, 1
44, 1, 84, 0, 44, 12, 40, 40, 0, 1
42, 4, 78, -7, 42, 0, 36, 37, 0, 1
43, 0, 83, 0, 42, -6, 40, 42, 2, 1
38, 0, 76, 0, 36, -22, 38, 40, 2, 1
45, 0, 80, -2, 44, 0, 35, 36, 2, 1
37, -3, 76, 0, 36, -17, 39, 40, 2, 1
39, -2, 79, 0, 38, 0, 40, 40, 0, 1
37, 0, 76, -1, 20, -1, 39, 55, 16, 1
56, 0, 76, 0, -12, 1, 20, 89, 68, 4
96, -27, 107, 0, 68, -24, 11, 40, 30, 3
41, 3, 85, 0, 42, 10, 44, 44, 0, 1
45, 0, 84, 4, 44, 0, 39, 40, 2, 1
37, 1, 76, 0, 36, -8, 39, 40, 2, 1
55, 0, 95, 0, 44, 2, 40, 51, 12, 4
45, 0, 86, -1, 44, -26, 40, 42, 2, 1
37, 0, 95, 0, 24, 4, 58, 72, 14, 1
57, 5, 87, 0, 56, 0, 30, 30, 0, 1
43, 0, 89, 0, 44, 21, 46, 45, 0, 1
45, 2, 107, 0, 44, 0, 62, 63, 0, 1
37, 0, 82, 0, -4, -19, 45, 87, 42, 1
56, 0, 80, 0, -2, -3, 24, 83, 58, 4
47, 0, 79, 4, 46, 0, 33, 33, 0, 1
55, 0, 77, 0, -28, 0, 22, 106, 84, 4
81, 0, 85, 0, -40, 8, 4, 126, 122, 5
52, 3, 81, 0, 52, 0, 29, 29, 0, 1
41, 0, 108, 2, 42, 17, 67, 66, 0, 1
44, 0, 86, -5, 44, 0, 43, 42, 0, 1
38, 0, 81, 0, 38, 0, 43, 42, 0, 1
46, 4, 87, 2, 46, 0, 41, 41, 0, 1
55, 0, 77, 0, 6, -6, 22, 72, 50, 4
41, 66, 78, 0, 42, -267, 37, 37, 0, 1
49, -2, 107, 0, 50, 6, 58, 58, 0, 1
55, -1, 71, -5, 0, 0, 16, 71, 56, 4
37, 0, 76, 0, 34, 14, 40, 43, 2, 1
42, 0, 84, 1, 42, 0, 42, 43, 0, 1
48, -1, 81, 0, 46, -13, 33, 35, 2, 1
37, 0, 74, 0, 28, 25, 38, 46, 8, 1
53, 3, 84, 0, 54, 25, 31, 30, 0, 1
37, 0, 106, 0, 30, 0, 69, 75, 6, 1
55, 0, 81, -6, -10, 0, 26, 92, 66, 4
37, 0, 79, 0, 8, 25, 43, 72, 28, 1
55, 0, 92, 0, 8, -23, 37, 84, 48, 4
55, 0, 81, 0, 54, 0, 26, 27, 0, 1
41, -1, 79, 6, 38, -10, 39, 41, 2, 1
84, -3, 88, 3, -2, 0, 4, 91, 88, 5
55, 0, 78, 0, 12, 8, 23, 65, 42, 4
40, 0, 87, 1, 38, 0, 47, 48, 2, 1
49, 0, 83, 0, 50, 23, 34, 34, 0, 1
53, 0, 87, 0, 52, -15, 34, 35, 2, 1
56, 0, 76, 0, -10, -3, 20, 86, 66, 4
41, 0, 82, 0, 42, 31, 41, 41, 0, 1
41, 0, 87, 0, 42, 17, 46, 46, 0, 1
56, 0, 79, 0, 12, -19, 23, 66, 42, 4
56, -1, 97, 0, 46, 9, 41, 51, 10, 4
37, -4, 91, 0, 6, -2, 53, 86, 32, 1
59, 0, 86, -2, 56, -12, 28, 30, 2, 1
39, 1, 81, 0, 38, 0, 42, 43, 0, 1
45, -1, 86, 0, 46, 9, 40, 39, 0, 1
56, 0, 95, -6, 44, 3, 39, 51, 12, 4
45, 0, 86, -1, 44, 0, 41, 42, 2, 1
53, 0, 86, 0, 54, 15, 33, 32, 0, 1
42, -2, 86, 7, 42, 0, 44, 44, 0, 1
44, 4, 81, 0, 44, 19, 37, 37, 0, 1
44, -149, 88, 0, 44, 0, 44, 44, 0, 1
43, 0, 85, 0, 44, 29, 42, 41, 0, 1
49, 0, 81, 0, 50, 24, 33, 32, 0, 1
39, -1, 76, -4, 38, 0, 36, 37, 0, 1
37, 0, 97, -6, 20, 0, 60, 76, 16, 1
42, 0, 90, 6, 42, 0, 49, 49, 0, 1
37, 0, 75, 0, 34, 13, 38, 41, 4, 1
58, 0, 80, -6, 56, 0, 22, 23, 0, 1
39, 3, 93, 1, 36, 31, 54, 57, 2, 1
87, -36, 107, 0, 64, -9, 20, 42, 22, 3
43, -1, 89, -5, 42, -7, 46, 48, 2, 1
56, 0, 78, 5, 12, 0, 22, 65, 42, 4
62, 0, 111, 0, 62, 0, 50, 49, 0, 1
39, -4, 77, 2, 38, 0, 38, 38, 0, 1
39, -2, 110, 0, 38, 0, 71, 71, 0, 1
40, 0, 90, 7, 38, -1, 49, 51, 2, 1
37, 0, 90, 14, 6, 0, 53, 85, 32, 1
37, 0, 83, 1, 0, 0, 46, 83, 36, 1
77, -2, 81, 0, -40, 58, 4, 123, 118, 5
51, 0, 82, 2, 50, -11, 31, 33, 2, 1
40, -3, 109, 0, 38, 0, 70, 71, 2, 1
37, 0, 78, 0, 6, -6, 41, 73, 32, 1
37, -8, 78, 0, 10, 0, 42, 68, 26, 1
37, 0, 90, 7, 8, 31, 53, 82, 30, 1
39, -1, 77, 0, 38, 0, 38, 38, 0, 1
49, -4, 86, 0, 50, 0, 38, 37, 0, 1
105, 6, 106, 1, 70, 0, 1, 36, 34, 5
43, 5, 102, 0, 42, 0, 59, 61, 2, 1
55, -1, 98, -5, 42, -8, 42, 57, 14, 4
37, 0, 79, -1, 20, 7, 43, 59, 16, 1
47, 0, 89, 3, 46, 0, 42, 42, 0, 1
55, 0, 97, 3, 42, 0, 41, 55, 14, 4
37, 0, 77, 0, -20, -12, 41, 98, 58, 1
62, 4, 109, 0, 62, 1, 47, 47, 0, 1
56, 0, 95, 0, 42, -12, 40, 54, 14, 4
37, 0, 74, 0, 26, -14, 38, 48, 10, 1
55, 0, 78, 0, 54, -6, 23, 24, 2, 1
41, 0, 79, 0, 42, 15, 38, 37, 0, 1
44, 0, 82, 0, 44, 1, 38, 38, 0, 1
37, 5, 80, 0, 30, -26, 43, 49, 6, 1
37, 0, 77, 0, 26, 27, 40, 51, 10, 1
37, 0, 76, -2, 36, -3, 39, 40, 0, 1
81, 4, 84, 0, -20, 0, 4, 105, 102, 5
50, 0, 77, -7, 50, 0, 27, 28, 2, 1
83, 0, 86, -3, -2, 21, 3, 88, 86, 5
47, -4, 87, 0, 46, 0, 40, 41, 0, 1
41, 0, 88, 0, 38, -20, 47, 49, 2, 1
84, 0, 88, 6, 0, 0, 4, 88, 84, 5
37, 0, 80, 0, 16, 2, 43, 65, 22, 1
49, 4, 86, 0, 46, -10, 38, 40, 2, 1
43, -3, 82, 0, 42, 0, 39, 41, 2, 1
37, 0, 80, 0, 24, 23, 43, 57, 14, 1
107, 1, 108, 2, 72, 6, 1, 36, 34, 5
46, -4, 84, 0, 46, 0, 38, 37, 0, 1
58, 5, 84, 0, 56, 0, 27, 28, 0, 1
41, 0, 82, -6, 42, 14, 41, 41, 0, 1
56, 0, 81, 0, 54, -1, 25, 26, 2, 1
55, 0, 95, -4, 36, -16, 39, 59, 20, 4
56, 0, 95, 0, 44, -19, 40, 51, 12, 4
79, 0, 83, -3, -46, 0, 4, 129, 126, 5
38, -3, 90, 0, 6, 0, 52, 85, 34, 1
45, 0, 77, 0, 46, 19, 31, 30, 0, 1
53, 1, 86, 0, 52, -13, 33, 34, 2, 1
37, -1, 75, 0, 26, -1, 38, 49, 10, 1
37, 0, 84, 0, 26, 7, 47, 58, 12, 1
56, 0, 80, 0, 24, 31, 24, 57, 32, 4
56, 0, 79, 0, 12, 0, 23, 66, 42, 4
37, 0, 105, 0, 16, -12, 68, 89, 22, 1
56, 0, 87, 2, 56, 6, 31, 30, 0, 1
37, 0, 95, 2, 16, 0, 58, 80, 22, 1
41, 0, 76, 0, 38, -12, 35, 37, 2, 1
37, 2, 77, 0, 34, -24, 40, 43, 4, 1
56, 0, 95, -5, 52, 0, 40, 44, 4, 4
46, 1, 79, -1, 46, 0, 33, 32, 0, 1
56, 0, 97, 0, 42, -3, 41, 55, 14, 4
55, 3, 83, 5, 54, 0, 28, 29, 0, 1
37, 0, 78, 0, 10, -20, 41, 68, 26, 1
46, -1, 87, -3, 46, -5, 41, 41, 0, 1
45, 1, 81, 3, 44, 0, 37, 37, 0, 1
43, -4, 75, 0, 42, -17, 32, 34, 2, 1
49, 1, 106, 0, 50, 3, 56, 57, 0, 1
55, 0, 82, 0, -38, -13, 26, 121, 94, 4
42, -3, 99, 0, 42, 0, 57, 58, 0, 1
37, 0, 106, 0, 24, -30, 69, 82, 14, 1
47, 1, 78, 1, 46, 0, 31, 32, 0, 1
49, 0, 85, 0, 50, 20, 36, 36, 0, 1
41, 0, 75, 0, 42, 6, 34, 34, 0, 1
37, 0, 90, 0, 30, 4, 53, 59, 6, 1
50, -1, 83, 0, 50, 0, 33, 33, 0, 1
51, 1, 107, 0, 50, 0, 56, 58, 2, 1
37, 0, 83, 0, 12, 0, 46, 70, 24, 1
55, 0, 95, 0, 34, -4, 40, 62, 22, 4
37, -4, 76, 0, 36, -26, 38, 39, 2, 1
41, 0, 75, 0, 38, -12, 34, 36, 2, 1
37, 0, 82, 1, 30, 0, 45, 51, 6, 1
37, 0, 107, 0, 30, 24, 69, 76, 6, 1
55, 0, 96, 0, 52, -16, 41, 44, 4, 4
46, 0, 76, 0, 46, 1, 30, 29, 0, 1
55, 0, 97, 0, 46, -12, 41, 50, 8, 4
37, 0, 78, 0, 12, -6, 42, 65, 24, 1
58, 0, 96, -3, 56, 0, 38, 39, 2, 1
38, 0, 77, -7, 38, 0, 39, 38, 0, 1
37, -4, 76, 0, 38, 7, 38, 37, 0, 1
55, 0, 79, 1, 16, 13, 23, 63, 40, 4
37, 0, 81, 0, 28, -6, 45, 53, 8, 1
38, 3, 75, 0, 38, 0, 37, 36, 0, 1
42, 0, 86, 5, 42, 0, 44, 44, 0, 1
37, -1, 77, 0, 36, 19, 40, 41, 0, 1
46, 0, 79, 0, 44, -21, 33, 35, 2, 1
79, -3, 83, 0, -40, 0, 4, 125, 120, 5
41, 0, 97, -2, 38, -19, 56, 58, 2, 1
38, 0, 77, 0, 38, 11, 39, 38, 0, 1
55, 0, 83, 0, 56, 18, 27, 26, 0, 1
41, 0, 88, 0, 38, -5, 47, 49, 2, 1
43, 0, 75, 0, 42, -19, 32, 34, 2, 1
55, -1, 77, 2, -22, 0, 22, 101, 78, 4
38, 4, 75, 0, 36, -5, 37, 39, 2, 1
49, 5, 84, 0, 50, 5, 35, 35, 0, 1
81, 4, 85, 0, -24, 0, 4, 111, 108, 5
56, 0, 95, 0, 50, 23, 40, 46, 6, 4
45, -2, 108, 0, 44, 0, 63, 64, 2, 1
46, 5, 86, 0, 46, 4, 40, 39, 0, 1
55, 0, 96, 6, 52, -3, 41, 44, 4, 4
37, 0, 81, 0, 10, -20, 45, 71, 26, 1
55, 0, 77, 0, -14, -1, 21, 92, 70, 4
55, 0, 81, 0, -20, 15, 26, 102, 76, 4
43, -4, 81, 3, 42, -12, 37, 39, 2, 1
45, 0, 85, -1, 44, -8, 40, 41, 2, 1
37, 0, 76, 0, 34, -9, 39, 42, 2, 1
56, -1, 81, 1, 54, -17, 25, 26, 2, 1
37, 0, 81, -5, 34, 0, 43, 47, 4, 1
56, 0, 76, 0, -12, 0, 20, 89, 68, 4
42, 0, 80, -3, 42, 0, 38, 39, 0, 1
56, 0, 76, 0, -10, 19, 20, 86, 66, 4
49, 0, 83, 0, 46, 3, 34, 37, 2, 1
37, 0, 77, 0, 8, -14, 40, 69, 30, 1
48, 5, 87, 0, 46, 0, 39, 41, 2, 1
41, 0, 84, 0, 42, 14, 43, 43, 0, 1
44, 0, 88, 0, 44, 1, 45, 44, 0, 1
43, 1, 108, 0, 42, 0, 65, 67, 2, 1
42, 0, 108, 8, 42, 0, 67, 67, 0, 1
42, -4, 76, 0, 42, 0, 35, 35, 0, 1
38, 0, 76, 0, 36, -24, 38, 39, 2, 1
37, 0, 77, 1, 34, -26, 41, 44, 2, 1
41, 5, 80, 0, 42, 9, 39, 39, 0, 1
41, -1, 79, -2, 42, 18, 38, 37, 0, 1
55, -1, 78, 0, 16, -2, 23, 63, 40, 4
56, 0, 76, 0, -4, 557, 20, 81, 62, 4
105, -3, 107, -6, 70, 0, 2, 37, 36, 5
37, 0, 100, 0, 36, 3, 64, 64, 0, 1
56, 0, 78, -1, 12, -6, 22, 65, 42, 4
48, 4, 81, 0, 46, 0, 32, 34, 2, 1
40, 0, 80, -3, 38, 0, 40, 41, 2, 1
43, -1, 84, 0, 42, -14, 41, 43, 2, 1
55, 1, 79, 3, 54, 0, 24, 24, 0, 1
41, 0, 81, 0, 38, -25, 39, 42, 2, 1
42, -2, 75, 0, 42, 0, 33, 34, 0, 1
53, 0, 81, 0, 54, 3, 28, 26, 0, 1
37, 0, 92, 3, 8, 25, 54, 84, 30, 1
37, 0, 97, -5, 26, -3, 60, 71, 12, 1
53, 0, 80, 0, 52, -13, 27, 28, 2, 1
43, -2, 87, -3, 44, 21, 44, 43, 0, 1
80, 0, 84, 0, -24, 31, 4, 110, 106, 5
49, 0, 77, 0, 46, -8, 29, 31, 2, 1
104, 0, 106, 0, 70, -21, 1, 36, 34, 5
37, 0, 77, 0, 0, 5, 41, 77, 36, 1
37, -1, 81, 0, 38, 6, 44, 43, 0, 1
38, 0, 77, 0, 36, -25, 39, 41, 2, 1
55, 0, 91, 4, 54, 0, 36, 37, 0, 1
41, 0, 77, 1, 38, -19, 36, 38, 2, 1
49, 0, 85, 0, 50, 13, 36, 36, 0, 1
37, 0, 76, -3, 36, 0, 39, 40, 0, 1
50, 1, 107, 0, 50, 0, 56, 58, 2, 1
37, 0, 76, 0, 34, -15, 38, 42, 4, 1
51, -5, 85, 0, 52, 21, 34, 33, 0, 1
37, 0, 97, 0, 36, -11, 60, 61, 2, 1
55, -1, 96, 0, 54, -4, 41, 42, 2, 1
46, -1, 88, -6, 46, -5, 41, 41, 0, 1
45, 3, 86, 1, 44, -2, 41, 42, 2, 1
48, 0, 88, 6, 46, -3, 40, 42, 2, 1
43, -1, 86, 0, 44, 15, 43, 42, 0, 1
50, 1, 78, -1, 50, 0, 28, 29, 2, 1
55, 0, 77, 0, 34, 6, 22, 44, 22, 4
37, 0, 80, 0, 34, 1, 43, 46, 2, 1
45, 2, 86, 0, 44, 0, 42, 42, 0, 1
44, 0, 79, 0, 42, -12, 35, 37, 2, 1
38, 0, 77, 5, 38, 0, 39, 38, 0, 1
37, 0, 93, 0, 16, 3, 55, 77, 22, 1
44, -4, 84, 0, 44, 5, 41, 41, 0, 1
37, 0, 81, -5, -4, 0, 45, 86, 42, 1
37, 0, 76, 0, 34, -30, 40, 43, 2, 1
50, 3, 91, 0, 50, 0, 41, 42, 0, 1
37, 0, 106, -3, 28, 0, 68, 77, 8, 1
41, 4, 84, 0, 42, 12, 43, 43, 0, 1
37, -3, 76, 0, 38, 5, 39, 37, 0, 1
42, 5, 76, 0, 42, 0, 34, 35, 2, 1
55, 0, 95, -1, 50, 0, 40, 46, 6, 4
45, 3, 86, -2, 44, 0, 42, 42, 0, 1
79, 0, 83, -6, -32, -17, 4, 117, 112, 5
53, 0, 88, 0, 54, 17, 35, 34, 0, 1
64, 0, 110, 0, 62, -24, 46, 48, 2, 1
41, 0, 86, 0, 38, -29, 45, 48, 2, 1
55, 0, 96, 0, 54, 2, 41, 42, 0, 1
55, 0, 97, 0, 50, -5, 41, 48, 6, 4
56, 0, 77, 1, -4, -10, 21, 82, 62, 4
52, 0, 86, 0, 52, -4, 33, 34, 0, 1
55, 0, 79, 0, 24, 23, 23, 55, 32, 4
37, 1, 104, 0, 16, -18, 66, 88, 22, 1
37, 0, 77, 1, 36, -3, 39, 41, 2, 1
55, 0, 97, 8, 46, 0, 41, 50, 8, 4
47, 5, 88, 0, 46, 0, 40, 41, 0, 1
55, 0, 95, 0, 52, -9, 40, 44, 4, 4
37, 0, 78, 0, 16, -24, 42, 63, 22, 1
55, -1, 83, -5, 54, 0, 28, 28, 0, 1
37, 4, 104, 0, 18, 6, 66, 86, 20, 1
36, -2, 76, 0, 36, 0, 40, 40, 0, 1
45, 0, 83, -1, 44, -1, 38, 39, 0, 1
79, 0, 84, 4, -42, -10, 4, 128, 124, 5
42, 0, 77, -7, 42, 0, 35, 36, 2, 1
41, 3, 77, 0, 38, -20, 36, 39, 2, 1
42, -5, 78, 0, 42, 0, 37, 37, 0, 1
55, 0, 79, 0, 54, -1, 23, 24, 2, 1
44, 0, 82, 0, 42, -30, 38, 41, 2, 1
40, 0, 89, -1, 38, -1, 49, 50, 2, 1
56, 0, 97, 5, 54, 0, 40, 42, 2, 1
51, -2, 81, 0, 50, -8, 30, 32, 2, 1
46, 2, 82, -1, 46, 0, 36, 35, 0, 1
37, 0, 94, -4, 8, -1, 57, 86, 30, 1
51, 0, 77, 0, 52, 11, 26, 25, 0, 1
48, -1, 81, 0, 46, -11, 33, 35, 2, 1
50, 1, 86, -2, 50, 0, 36, 37, 0, 1
82, 0, 86, 0, -22, 3, 4, 109, 106, 5
38, 5, 105, 0, 34, 0, 67, 71, 4, 1
56, 0, 78, -1, 44, 5, 22, 34, 12, 4
49, -1, 81, 0, 50, 0, 31, 32, 0, 1
55, 0, 77, 0, -30, -1, 22, 108, 86, 4
37, 0, 104, -4, 24, 0, 67, 80, 14, 1
45, 0, 82, -2, 44, 0, 37, 38, 0, 1
37, 0, 92, 0, 20, 3, 55, 71, 16, 1
49, 2, 80, 0, 50, 2, 31, 31, 0, 1
55, -5, 77, 0, 16, 0, 22, 62, 40, 4
103, 2, 104, 5, 70, 0, 1, 35, 34, 5
37, 0, 106, 0, 30, 26, 69, 75, 6, 1
51, 2, 83, 0, 52, 8, 31, 31, 0, 1
56, 5, 97, 6, 36, 0, 40, 60, 20, 4
37, 0, 90, 0, 36, 3, 53, 54, 2, 1
49, 0, 83, 0, 46, -3, 34, 37, 2, 1
41, 0, 77, -1, 38, -6, 37, 39, 2, 1
37, -4, 90, -3, 20, 0, 53, 69, 16, 1
40, -2, 79, 0, 38, 0, 38, 40, 2, 1
37, -3, 106, -6, 30, -8, 69, 75, 6, 1
46, 4, 87, 0, 46, 6, 41, 41, 0, 1
37, -1, 81, 0, 36, -30, 43, 44, 2, 1
55, 0, 77, 0, 10, -5, 21, 66, 46, 4
37, 0, 76, -1, 36, -23, 39, 40, 2, 1
37, 0, 83, 0, 12, 3, 46, 70, 24, 1
51, -3, 82, 0, 52, 0, 31, 30, 0, 1
37, 0, 77, 0, 28, -6, 40, 48, 8, 1
44, 0, 80, -7, 44, 6, 36, 36, 0, 1
56, 0, 97, 0, 54, 16, 40, 42, 2, 1
47, -6, 83, 0, 46, 0, 36, 36, 0, 1
51, 0, 78, -2, 52, 11, 27, 26, 0, 1
53, 0, 81, 0, 54, 17, 28, 27, 0, 1
53, 0, 86, 4, 54, 10, 33, 32, 0, 1
37, -1, 106, 0, 30, -103, 69, 75, 6, 1
52, 0, 86, 0, 54, 28, 33, 32, 0, 1
51, -4, 87, 0, 52, 0, 36, 35, 0, 1
37, 0, 81, 0, 30, -3, 45, 50, 6, 1
37, 1, 77, 0, 36, 271, 39, 41, 2, 1
49, 3, 81, 0, 46, -1, 33, 35, 2, 1
49, 2, 83, 0, 50, 5, 34, 34, 0, 1
37, 0, 77, 2, 28, -13, 41, 49, 8, 1
102, 0, 103, 2, 70, -6, 1, 33, 32, 5
55, 5, 87, 0, 54, 0, 32, 33, 2, 1
52, 0, 86, 0, 54, 30, 34, 32, 0, 1
37, 0, 80, 0, 38, 3, 43, 41, 0, 1
53, -5, 81, 0, 54, 0, 28, 27, 0, 1
37, -1, 105, -6, 28, 0, 68, 77, 8, 1
47, 4, 86, -1, 46, 0, 39, 39, 0, 1
49, 0, 84, 0, 50, 6, 35, 35, 0, 1
41, -2, 108, -2, 38, -18, 67, 69, 2, 1
45, -2, 83, 0, 46, 12, 37, 36, 0, 1
42, 3, 77, 2, 42, 0, 35, 36, 0, 1
37, 0, 77, 1, 26, 0, 40, 51, 10, 1
47, -2, 84, -2, 46, -4, 37, 37, 0, 1
77, 0, 81, -7, -40, 0, 4, 122, 118, 5
45, 3, 84, 0, 44, 0, 38, 40, 2, 1
49, 0, 87, 7, 50, 16, 38, 38, 0, 1
45, 3, 86, 0, 46, 31, 41, 40, 0, 1
41, -1, 81, 0, 42, 23, 41, 40, 0, 1
43, 0, 77, 7, 42, -7, 34, 35, 2, 1
45, 0, 87, -7, 44, 0, 43, 43, 0, 1
37, 0, 107, -7, 36, 0, 69, 71, 2, 1
37, -1, 105, 0, 38, 31, 68, 66, 0, 1
44, 1, 82, -4, 44, 0, 38, 38, 0, 1
42, -12, 76, 0, 42, 0, 34, 35, 2, 1
51, -5, 90, 0, 50, -30, 38, 41, 2, 1
41, 0, 78, 0, 38, -9, 37, 39, 2, 1
47, 0, 82, -1, 46, -2, 34, 35, 0, 1
37, 0, 94, 0, 8, -1, 57, 86, 30, 1
56, 0, 79, 0, 26, -1, 23, 53, 30, 4
38, 0, 105, -4, 38, 0, 67, 66, 0, 1
39, 2, 86, 0, 38, 0, 48, 48, 0, 1
58, 2, 82, 0, 56, 0, 24, 25, 0, 1
37, 0, 77, 0, 30, -21, 41, 46, 6, 1
43, 3, 76, 0, 42, 0, 33, 34, 2, 1
55, 1, 81, 0, 54, 0, 25, 26, 2, 1
56, 2, 96, 0, 54, 6, 40, 42, 2, 1
39, 0, 102, 0, 38, 0, 63, 63, 0, 1
56, 0, 96, -1, 50, -1, 40, 47, 6, 4
51, 0, 82, 2, 50, -16, 31, 33, 2, 1
49, -1, 79, 0, 46, -13, 31, 33, 2, 1
55, 0, 77, 6, 0, 0, 22, 77, 56, 4
49, -1, 85, 0, 50, 0, 36, 36, 0, 1
52, 4, 79, 0, 52, 0, 27, 27, 0, 1
53, 2, 84, 0, 54, 29, 31, 30, 0, 1
51, -1, 81, 0, 52, 0, 30, 30, 0, 1
47, -5, 82, 0, 46, 0, 35, 35, 0, 1
53, 0, 81, 0, 54, 120, 27, 26, 0, 1
37, -4, 78, 0, 10, 0, 42, 68, 26, 1
79, 5, 83, 0, -30, -4, 4, 114, 110, 5
47, -5, 86, -2, 46, 0, 39, 40, 0, 1
56, 0, 81, -6, -12, 0, 25, 94, 68, 4
42, 4, 93, 0, 42, 0, 51, 52, 2, 1
47, -1, 100, 0, 46, 0, 53, 54, 0, 1
39, -1, 100, 0, 38, 0, 62, 62, 0, 1
37, 5, 76, 0, 20, 1, 39, 55, 16, 1
46, 4, 81, 0, 46, 0, 35, 35, 0, 1
39, -4, 86, 0, 38, 0, 46, 47, 0, 1
41, 0, 97, 0, 42, 6, 55, 55, 0, 1
75, 4, 79, 1, -42, 0, 4, 123, 118, 5
55, 0, 97, 0, 50, -2, 41, 48, 6, 4
41, 0, 83, 0, 42, 0, 41, 41, 0, 1
39, 0, 78, -7, 38, 0, 39, 39, 0, 1
37, 1, 75, 0, 36, 0, 37, 39, 2, 1
55, 0, 82, 0, -36, -23, 26, 118, 92, 4
43, 0, 86, -4, 42, -4, 43, 45, 2, 1
47, -36, 86, 0, 46, 0, 39, 39, 0, 1
55, 4, 83, 0, 54, 0, 28, 28, 0, 1
37, -1, 79, -4, 24, -7, 42, 55, 14, 1
37, 0, 99, -2, 28, -5, 61, 70, 8, 1
37, 0, 78, 0, 8, 15, 41, 70, 30, 1
55, 2, 72, -11, 0, 1, 17, 72, 56, 4
53, 5, 81, 0, 54, 31, 28, 26, 0, 1
47, 0, 87, -7, 46, 0, 40, 41, 0, 1
37, 0, 76, 1, 26, 4, 40, 50, 10, 1
43, 0, 85, 1, 42, -4, 42, 44, 2, 1
102, 0, 103, 0, 70, -23, 1, 33, 32, 5
55, 0, 83, 0, -28, -2, 27, 111, 84, 4
54, 3, 79, 1, 54, 0, 25, 25, 0, 1
37, -1, 102, 0, 36, 6, 65, 66, 2, 1
37, -1, 82, -5, 36, -6, 45, 46, 2, 1
37, 0, 78, 0, 12, 1, 41, 65, 24, 1
37, 0, 75, 0, 34, -30, 38, 41, 2, 1
37, 0, 103, 0, 26, 17, 66, 77, 12, 1
37, 3, 83, 0, 36, 0, 46, 46, 0, 1
