@relation shuttle
@attribute A1 integer[27,126]
@attribute A2 integer[-4821,5075]
@attribute A3 integer[21,149]
@attribute A4 integer[-3939,3830]
@attribute A5 integer[-188,436]
@attribute A6 integer[-26739,15164]
@attribute A7 integer[-48,105]
@attribute A8 integer[-353,270]
@attribute A9 integer[-356,266]
@attribute Class {1, 2, 3, 4, 5, 6, 7}
@inputs A1, A2, A3, A4, A5, A6, A7, A8, A9
@outputs Class
@data
43, 0, 79, 0, 44, 14, 35, 35, 0, 1
55, -5, 74, -8, -2, 22, 18, 76, 58, 4
42, 0, 83, 3, 42, 0, 41, 42, 2, 1
81, 0, 84, 0, -14, 24, 3, 100, 96, 5
55, -1, 79, 0, 6, 11, 23, 74, 50, 4
37, 0, 92, 0, 16, 15, 54, 76, 22, 1
45, 0, 86, 0, 44, 0, 42, 42, 0, 1
37, 0, 83, 0, 16, 3, 46, 67, 22, 1
41, 0, 84, 0, 38, -35, 44, 46, 2, 1
53, -5, 81, 1, 52, -30, 28, 30, 2, 1
49, -5, 80, 0, 50, 0, 31, 31, 0, 1
48, -4, 82, 0, 46, -12, 34, 35, 2, 1
46, 0, 86, -1, 46, -2, 40, 39, 0, 1
41, 0, 87, 0, 38, -7, 46, 48, 2, 1
47, 0, 90, -3, 46, 0, 42, 43, 0, 1
43, 0, 95, 0, 44, 22, 52, 51, 0, 1
37, 0, 82, 0, 10, 4, 45, 72, 26, 1
49, 1, 86, 0, 46, -10, 38, 40, 2, 1
58, 2, 80, -1, 56, 0, 22, 23, 2, 1
55, -1, 81, 0, 54, -4, 26, 27, 2, 1
43, -3, 80, 0, 42, -12, 37, 39, 2, 1
37, 0, 78, 0, 18, 0, 42, 60, 18, 1
56, 0, 95, -1, 44, 25, 40, 51, 12, 4
47, -5, 86, 0, 46, 0, 40, 40, 0, 1
46, 3, 77, 0, 46, 14, 32, 31, 0, 1
56, -1, 97, 0, 46, -7, 41, 50, 10, 4
53, -2, 87, 0, 54, 6, 34, 33, 0, 1
51, 2, 80, 0, 52, 21, 29, 28, 0, 1
44, 1, 77, 8, 42, -27, 33, 35, 2, 1
37, 0, 79, 0, 8, -25, 42, 71, 30, 1
46, -5, 81, 0, 46, 0, 35, 35, 0, 1
43, 0, 83, 0, 42, -17, 39, 41, 2, 1
49, 0, 77, -1, 50, 0, 28, 28, 0, 1
40, -4, 77, 0, 38, 0, 37, 39, 2, 1
45, 4, 85, 0, 44, 0, 41, 41, 0, 1
48, 0, 95, 0, 46, -11, 47, 49, 2, 1
37, 3, 75, 0, 20, 0, 38, 54, 16, 1
37, 0, 82, 0, -4, -9, 45, 87, 42, 1
37, 0, 106, 0, 34, -4, 69, 72, 4, 1
37, 0, 78, 0, 12, -6, 41, 65, 24, 1
38, 0, 76, 1, 38, 0, 38, 37, 0, 1
48, -3, 86, 0, 46, -3, 38, 40, 2, 1
37, 0, 80, 0, 28, 28, 43, 52, 8, 1
41, 0, 87, 4, 42, 21, 46, 46, 0, 1
55, -3, 87, 0, 54, -3, 32, 33, 2, 1
44, 4, 102, 0, 42, -24, 59, 61, 2, 1
52, 0, 102, 5, 52, 0, 50, 51, 0, 1
49, 0, 95, 1, 50, 5, 47, 46, 0, 1
55, -5, 97, 0, 46, 0, 41, 50, 8, 4
37, -138, 105, 0, 36, 0, 68, 69, 0, 1
37, 0, 100, 0, 30, -30, 64, 69, 6, 1
37, 0, 83, 0, 16, -1, 47, 68, 22, 1
47, 3, 77, 0, 46, 0, 29, 30, 0, 1
51, -1, 83, 0, 50, -4, 32, 33, 2, 1
45, 0, 74, 6, 44, 0, 29, 30, 2, 1
55, 0, 92, -1, 36, -6, 37, 56, 20, 4
37, 0, 95, 1, 10, 4, 57, 84, 28, 1
39, 0, 107, 0, 38, 0, 68, 68, 0, 1
41, 0, 77, 5, 38, -19, 36, 38, 2, 1
59, 0, 86, 0, 56, -6, 27, 29, 2, 1
45, 5, 87, 0, 44, 0, 42, 43, 2, 1
53, 2, 86, -4, 54, 5, 32, 32, 0, 1
51, 1, 86, 0, 52, 22, 35, 35, 0, 1
43, -5, 106, 0, 42, 0, 63, 64, 2, 1
49, 0, 106, 0, 46, -19, 58, 60, 2, 1
43, -1, 86, 0, 44, 11, 42, 42, 0, 1
37, 0, 76, 0, 30, -24, 40, 45, 6, 1
47, 0, 87, 0, 46, 0, 40, 41, 0, 1
50, 0, 78, 0, 50, 0, 28, 29, 2, 1
46, 0, 81, 0, 46, 13, 35, 34, 0, 1
55, 0, 97, 8, 42, 0, 41, 55, 14, 4
56, 0, 92, 0, 52, -12, 36, 40, 4, 4
44, 0, 75, -3, 44, 9, 31, 31, 0, 1
41, 1, 85, 0, 42, 3, 44, 44, 0, 1
58, 0, 88, -1, 56, 0, 30, 31, 2, 1
55, 0, 99, -5, 50, 0, 43, 49, 6, 4
84, 0, 88, 1, 0, 0, 3, 88, 84, 5
37, 0, 76, 0, 28, -24, 39, 47, 8, 1
51, 1, 91, 0, 50, 0, 40, 42, 2, 1
76, 0, 81, -3, -42, -13, 5, 125, 120, 5
45, 0, 82, 0, 44, 0, 37, 38, 0, 1
56, 0, 92, 0, 52, 8, 36, 40, 4, 4
49, -4, 85, 0, 50, 0, 36, 36, 0, 1
37, 0, 76, -1, 28, 28, 39, 47, 8, 1
49, 3, 86, 0, 50, 28, 37, 37, 0, 1
42, 0, 78, 0, 42, 0, 37, 37, 0, 1
37, -1, 83, 4, 34, 0, 46, 49, 4, 1
55, 0, 95, 0, 42, -6, 40, 54, 14, 4
53, 0, 81, 0, 54, 13, 28, 26, 0, 1
41, 0, 86, 0, 42, 24, 45, 44, 0, 1
41, -1, 78, 0, 42, -1, 37, 37, 0, 1
41, -3, 80, 0, 42, 13, 39, 39, 0, 1
57, 0, 82, -5, 56, 0, 25, 25, 0, 1
37, -5, 76, 0, 36, 0, 39, 40, 2, 1
47, 0, 88, 0, 46, -1, 41, 41, 0, 1
42, 0, 89, 0, 42, 0, 47, 48, 0, 1
50, 3, 78, 0, 50, 0, 28, 29, 0, 1
37, 0, 76, 4, 30, 26, 40, 45, 6, 1
55, 0, 95, 0, 46, -18, 40, 49, 8, 4
44, 0, 84, 0, 44, 12, 40, 40, 0, 1
44, 1, 85, 0, 44, 14, 41, 41, 0, 1
37, 0, 103, 0, 26, 11, 66, 77, 12, 1
37, -2, 82, 3, 24, 0, 45, 59, 14, 1
37, -5, 97, 0, 36, -28, 60, 61, 2, 1
44, 1, 87, -6, 44, 19, 43, 43, 0, 1
49, -1, 84, 0, 50, 3, 36, 35, 0, 1
56, 0, 81, 0, -20, -10, 25, 102, 76, 4
37, -2, 79, -3, 38, 13, 41, 40, 0, 1
37, 0, 84, 0, 20, 6, 47, 63, 16, 1
37, 0, 78, 0, 20, 2, 41, 57, 16, 1
55, 0, 71, -3, 0, 0, 16, 71, 56, 4
47, 0, 84, -1, 46, 0, 37, 38, 0, 1
47, -3, 84, -3, 46, 0, 38, 38, 0, 1
39, 1, 81, 5, 38, 0, 41, 42, 0, 1
55, 0, 85, 0, 56, 31, 30, 28, 0, 1
55, 0, 97, 0, 52, 10, 41, 45, 4, 4
37, -1, 76, -3, 36, -5, 39, 40, 0, 1
55, 0, 93, 6, 20, 0, 38, 73, 34, 4
56, 0, 108, 1, 56, 21, 52, 51, 0, 1
45, 0, 88, 2, 44, 0, 43, 44, 2, 1
37, 0, 77, 0, -20, 2, 41, 98, 58, 1
56, 3, 87, 0, 56, 0, 31, 30, 0, 1
47, -4, 86, -1, 46, 0, 39, 39, 0, 1
80, -5, 84, -6, -40, 1, 4, 126, 122, 5
42, -1, 77, -3, 42, -5, 35, 36, 0, 1
47, -4, 80, 0, 46, 0, 33, 34, 0, 1
37, 0, 76, 0, 24, 3, 39, 53, 14, 1
43, 0, 76, 0, 42, -4, 32, 34, 2, 1
37, 0, 82, 0, 34, -1, 45, 48, 2, 1
37, 0, 75, 0, 36, -6, 37, 39, 2, 1
43, -5, 86, 0, 42, 0, 43, 44, 2, 1
55, 0, 77, 0, 6, -21, 22, 72, 50, 4
41, 0, 82, -5, 42, 28, 41, 41, 0, 1
37, 0, 83, 8, 26, 0, 46, 57, 12, 1
37, 3, 86, 0, 36, 0, 49, 50, 2, 1
49, -5, 77, -2, 50, -4, 28, 28, 0, 1
37, 0, 104, 0, 16, -15, 67, 89, 22, 1
42, 0, 77, 6, 42, 0, 35, 35, 0, 1
56, 0, 88, 8, 56, 2, 32, 31, 0, 1
56, 2, 84, 0, 54, -14, 29, 30, 2, 1
52, 4, 79, 2, 52, 0, 27, 27, 0, 1
55, 0, 77, 0, -22, -1, 21, 100, 78, 4
55, 0, 97, -2, 50, 0, 41, 48, 6, 4
55, 0, 81, 0, 54, -2, 25, 26, 2, 1
39, 1, 102, 0, 38, 0, 62, 63, 0, 1
41, 0, 81, 0, 38, -15, 40, 42, 2, 1
45, 0, 84, 6, 46, 24, 39, 38, 0, 1
55, 0, 77, 0, 16, -30, 22, 62, 40, 4
49, 5, 86, 0, 50, 1, 37, 37, 0, 1
37, 0, 83, 0, 34, -8, 46, 49, 2, 1
37, 0, 77, 6, 36, 0, 39, 41, 2, 1
38, 3, 106, 0, 38, 19, 68, 67, 0, 1
56, 0, 77, 0, -12, -19, 21, 90, 68, 4
37, 0, 76, 0, 28, -28, 40, 48, 8, 1
84, -35, 107, 0, 64, -3, 22, 42, 20, 3
56, 0, 86, 0, 56, 19, 30, 29, 0, 1
37, 0, 77, 0, 20, 8, 41, 57, 16, 1
37, 0, 79, 0, 12, -2, 42, 66, 24, 1
56, -1, 95, 0, 38, 0, 40, 57, 18, 4
37, 0, 103, 0, 18, -5, 66, 85, 18, 1
59, 0, 84, 0, 60, 1, 25, 24, 0, 1
46, 48, 77, 0, -22, 0, 31, 101, 70, 2
41, 2, 76, 0, 38, -3, 35, 37, 2, 1
49, 3, 81, 0, 46, -17, 32, 34, 2, 1
37, 0, 83, -2, -4, -7, 46, 88, 42, 1
55, 0, 80, 0, -2, -2, 25, 83, 58, 4
52, 2, 84, 0, 52, 0, 32, 32, 0, 1
48, 0, 78, 0, 46, -6, 30, 32, 2, 1
62, 0, 109, 0, 60, -12, 48, 50, 2, 1
105, 0, 106, -2, 72, 5, 1, 34, 34, 5
39, 3, 79, 0, 38, -1, 40, 40, 0, 1
37, 0, 79, 0, 34, 16, 42, 46, 4, 1
103, 0, 104, 5, 70, 0, 1, 35, 34, 5
37, 0, 103, -6, 26, 0, 66, 77, 12, 1
55, 0, 78, 0, 44, -30, 23, 34, 12, 4
37, 0, 81, 0, 8, -18, 44, 73, 28, 1
37, 0, 81, 0, 12, -20, 44, 68, 24, 1
41, 0, 83, 3, 38, -4, 42, 44, 2, 1
55, 0, 78, 6, 10, 12, 23, 68, 46, 4
37, -4, 76, 0, 36, 0, 39, 39, 0, 1
46, 0, 79, 0, 44, -30, 34, 35, 2, 1
37, 0, 77, 0, 8, 9, 40, 70, 30, 1
46, 0, 84, 0, 46, 14, 38, 37, 0, 1
56, 0, 92, 0, 52, 21, 36, 40, 4, 4
44, 0, 76, 0, 44, 3, 32, 32, 0, 1
49, 0, 84, 0, 46, -6, 36, 38, 2, 1
55, 0, 82, 0, -20, 3, 26, 103, 76, 4
43, -4, 83, 0, 42, 0, 40, 42, 2, 1
45, 0, 86, 4, 44, -1, 40, 42, 2, 1
56, 2, 91, 0, 54, -18, 35, 37, 2, 1
37, 1, 94, 0, 8, -4, 57, 86, 30, 1
55, 0, 97, 0, 46, 15, 41, 50, 8, 4
67, 4, 112, 0, 68, 0, 45, 45, 0, 1
37, 0, 79, 0, 8, -21, 43, 72, 28, 1
58, -5, 88, 1, 56, 0, 31, 31, 0, 1
56, 0, 87, 1, 56, 8, 31, 30, 0, 1
105, 2, 106, 3, 70, 0, 1, 36, 36, 5
44, 0, 79, 0, 44, 1, 36, 35, 0, 1
51, -3, 87, 0, 52, 5, 36, 35, 0, 1
55, -7, 77, -11, 0, 0, 22, 77, 56, 4
46, 3, 86, 0, 46, 11, 40, 39, 0, 1
38, 0, 109, 0, 36, -30, 72, 73, 2, 1
37, 0, 81, 0, 26, 21, 44, 55, 10, 1
50, -1, 81, -4, 50, 0, 31, 32, 0, 1
80, -38, 107, 0, 62, -8, 27, 45, 18, 3
37, 0, 78, 0, 10, 16, 41, 68, 26, 1
37, 0, 79, 3, 8, -22, 42, 71, 28, 1
44, 0, 85, 0, 44, 5, 41, 41, 0, 1
46, 2, 84, 0, 44, -15, 38, 40, 2, 1
41, 3, 81, 0, 38, -17, 39, 42, 2, 1
38, 1, 77, 1, 38, 13, 39, 38, 0, 1
44, 0, 76, -2, 44, 0, 31, 32, 0, 1
37, 0, 97, 0, 20, -3, 60, 77, 16, 1
67, -5, 110, -3, 68, 0, 43, 43, 0, 1
44, 0, 77, 0, 44, 18, 33, 33, 0, 1
37, 0, 79, 0, 28, -11, 43, 51, 8, 1
56, 0, 81, 2, 54, -8, 25, 26, 2, 1
41, 0, 77, 0, 38, -18, 36, 38, 2, 1
45, 3, 79, 0, 44, 0, 35, 35, 0, 1
38, 0, 105, 0, 38, 2, 67, 66, 0, 1
80, 0, 84, 0, -14, 0, 4, 99, 96, 5
43, 0, 77, -5, 42, 0, 34, 35, 2, 1
56, 3, 99, 0, 50, 1, 42, 49, 8, 4
55, 0, 96, 0, 52, 24, 41, 44, 4, 4
47, -2, 86, -1, 46, 0, 39, 40, 0, 1
58, -2, 86, 0, 56, 0, 28, 30, 2, 1
84, -3, 88, 0, 2, 0, 3, 85, 82, 5
37, 0, 81, 1, 36, -15, 43, 44, 2, 1
37, 1, 79, -3, 34, -5, 42, 46, 4, 1
37, 0, 103, 0, 26, 4, 66, 77, 12, 1
49, -2, 111, 0, 50, 0, 62, 62, 0, 1
48, -2, 106, 0, 46, -1, 58, 60, 2, 1
55, -5, 96, 0, 54, 21, 41, 42, 2, 1
84, 0, 88, -1, -2, -9, 3, 90, 88, 5
49, -5, 86, 0, 50, 0, 38, 37, 0, 1
49, -2, 84, 0, 50, 2, 35, 35, 0, 1
56, 0, 97, 0, 52, 5, 41, 45, 4, 4
56, 0, 87, 1, 54, -26, 31, 33, 2, 1
44, 0, 83, 0, 44, 6, 38, 39, 0, 1
38, 0, 104, -3, 38, 0, 66, 66, 0, 1
37, 0, 104, 6, 18, 0, 67, 86, 20, 1
50, 0, 77, 2, 50, 0, 27, 28, 0, 1
55, 0, 96, -5, 46, 0, 41, 50, 8, 4
49, 1, 81, 0, 46, -17, 32, 34, 2, 1
41, 0, 78, -2, 38, -4, 37, 39, 2, 1
44, 0, 76, 0, 42, -22, 32, 34, 2, 1
48, -1, 87, 0, 50, 25, 39, 38, 0, 1
55, 0, 81, 0, -6, 31, 25, 88, 64, 4
48, -1, 81, -1, 46, 0, 33, 34, 2, 1
56, 0, 95, 0, 44, 30, 40, 51, 12, 4
56, 0, 88, 0, 56, 19, 32, 31, 0, 1
56, 0, 97, 0, 38, 11, 41, 58, 18, 4
55, 0, 96, 1, 44, 0, 41, 52, 12, 4
49, 0, 81, 0, 50, 7, 32, 32, 0, 1
37, 0, 104, 0, 20, 11, 67, 84, 16, 1
49, 0, 83, 0, 50, 18, 34, 34, 0, 1
51, 5, 88, 0, 52, 16, 36, 36, 0, 1
55, -4, 85, 0, 54, -10, 30, 31, 2, 1
55, 0, 98, 0, 52, 3, 42, 46, 4, 4
45, -1, 84, 0, 46, 14, 38, 37, 0, 1
46, 2, 87, 0, 46, 0, 41, 41, 0, 1
102, 0, 102, -2, 72, 18, 1, 30, 30, 5
37, 0, 76, 0, 36, -21, 38, 39, 2, 1
51, 1, 88, 0, 52, 21, 36, 36, 0, 1
49, 1, 82, 0, 50, 0, 33, 33, 0, 1
44, 0, 78, 0, 44, 11, 34, 34, 0, 1
42, 0, 84, 5, 42, 0, 43, 43, 0, 1
56, -1, 107, 0, 56, 1, 51, 50, 0, 1
37, 0, 106, -2, 30, 8, 69, 75, 6, 1
41, 0, 86, 2, 42, 5, 45, 45, 0, 1
46, 0, 81, -1, 46, -6, 35, 34, 0, 1
49, -1, 84, 0, 50, 5, 35, 35, 0, 1
46, 0, 92, 7, 46, 0, 45, 45, 0, 1
55, 0, 77, 0, 2, -3, 22, 75, 52, 4
44, 0, 88, 0, 44, 2, 44, 44, 0, 1
56, 0, 95, -7, 52, 0, 40, 44, 4, 4
44, -1, 76, 0, 44, 7, 32, 32, 0, 1
41, 0, 79, 0, 42, 13, 38, 38, 0, 1
45, 1, 76, -4, 44, 0, 31, 32, 0, 1
55, 0, 81, -2, -10, 0, 26, 92, 66, 4
37, -1, 83, 0, 34, 0, 46, 49, 4, 1
37, 0, 82, 0, -4, -22, 45, 87, 42, 1
46, 0, 77, 0, 46, 8, 32, 31, 0, 1
56, 3, 98, 0, 44, -29, 42, 54, 12, 4
37, 0, 76, 0, 38, 13, 38, 37, 0, 1
56, 0, 78, 3, 12, 0, 22, 65, 42, 4
44, 2, 90, 2, 42, -11, 47, 49, 2, 1
37, 0, 81, 3, 38, 18, 44, 43, 0, 1
37, 0, 106, 1, 26, 24, 68, 80, 12, 1
56, 3, 97, 0, 56, 25, 40, 40, 0, 1
51, 0, 87, 0, 52, 29, 36, 35, 0, 1
55, 0, 77, 2, 0, 0, 22, 77, 56, 4
40, -3, 88, 0, 38, 0, 48, 49, 2, 1
50, 5, 87, 0, 50, 0, 37, 38, 2, 1
49, 0, 107, 0, 46, -22, 58, 60, 2, 1
53, 6, 77, 0, 28, 0, 24, 48, 24, 4
44, 4, 79, 1, 44, 10, 36, 35, 0, 1
38, 1, 106, 0, 38, 14, 68, 67, 0, 1
49, 1, 85, 0, 50, 20, 36, 36, 0, 1
49, 0, 89, 5, 50, 9, 40, 40, 0, 1
42, 1, 87, 6, 42, 0, 45, 46, 0, 1
42, 4, 79, 0, 42, 0, 37, 37, 0, 1
55, 0, 82, 0, -24, -5, 26, 108, 82, 4
37, 0, 78, 0, 34, -4, 41, 45, 4, 1
47, 0, 88, -7, 46, 0, 41, 41, 0, 1
45, 0, 79, -6, 44, 0, 33, 35, 2, 1
56, 0, 97, 2, 50, -21, 41, 48, 6, 4
37, 0, 93, -6, 12, 0, 56, 81, 24, 1
46, 0, 77, -1, 46, 0, 31, 30, 0, 1
107, 4, 108, 8, 72, 1, 1, 36, 34, 5
50, 0, 111, 5, 50, 0, 60, 62, 2, 1
51, 0, 86, 0, 52, 4, 35, 34, 0, 1
37, 1, 83, 0, 34, 0, 47, 50, 2, 1
49, 0, 87, 6, 50, 3, 38, 38, 0, 1
37, 0, 90, 501, 6, 0, 53, 85, 32, 1
55, -1, 98, 0, 52, 19, 42, 46, 4, 4
44, 4, 86, 0, 44, 0, 42, 42, 0, 1
50, -5, 90, 0, 50, 0, 39, 41, 2, 1
37, 0, 75, 0, 34, -6, 37, 41, 4, 1
50, -1, 86, -1, 50, 0, 36, 37, 0, 1
51, -4, 81, 0, 52, 0, 29, 29, 0, 1
39, -5, 79, 0, 38, 0, 41, 41, 0, 1
37, 0, 76, -7, 36, 4, 40, 40, 0, 1
37, 0, 77, -7, 30, -1, 40, 46, 6, 1
37, 0, 79, 0, 10, -26, 42, 68, 26, 1
62, 0, 110, 4, 62, 0, 48, 48, 0, 1
37, 0, 78, 0, 10, -15, 42, 68, 26, 1
43, 2, 89, 0, 42, 0, 46, 48, 2, 1
37, 0, 94, 0, 12, 0, 57, 81, 24, 1
55, 0, 84, 0, 54, 0, 30, 30, 0, 1
37, 0, 74, -1, 24, 14, 37, 51, 14, 1
37, 0, 79, 0, 10, 804, 42, 69, 26, 1
106, -1, 107, -1, 72, 5, 1, 35, 34, 5
43, 0, 81, -1, 42, -11, 38, 40, 2, 1
45, 0, 86, 0, 46, 10, 41, 40, 0, 1
85, 0, 88, 0, 0, -29, 3, 88, 86, 5
37, 0, 77, 3, 28, -4, 41, 49, 8, 1
37, 0, 91, 0, 10, 5, 53, 81, 28, 1
47, 0, 75, -1, 46, 0, 28, 28, 0, 1
37, 0, 80, 0, 26, 28, 43, 54, 12, 1
52, -1, 90, 0, 52, 0, 37, 38, 0, 1
37, 0, 104, 0, 34, 7, 67, 71, 4, 1
55, 0, 96, 0, 54, 19, 41, 42, 0, 1
37, 0, 80, 0, 26, -4, 43, 54, 12, 1
45, -1, 83, 0, 46, 31, 38, 36, 0, 1
56, 0, 81, 0, -18, 23, 25, 99, 74, 4
53, 0, 83, 0, 52, -14, 30, 32, 2, 1
37, 3, 77, 2, 0, 6, 40, 77, 38, 1
45, -27, 81, 0, 44, 0, 36, 37, 2, 3
44, 0, 106, 0, 44, 21, 62, 62, 0, 1
41, 0, 88, -1, 38, -33, 48, 50, 2, 1
55, -5, 98, 2, 52, 0, 42, 46, 4, 4
39, 0, 83, 1, 38, 0, 44, 44, 0, 1
55, -3, 98, 0, 44, -30, 42, 54, 12, 4
40, 0, 80, -2, 38, 11, 40, 41, 2, 1
46, 0, 82, 5, 46, 1, 36, 35, 0, 1
47, -87, 86, 0, 46, 0, 39, 39, 0, 1
41, 0, 108, 4, 42, 24, 67, 66, 0, 1
38, 0, 77, 0, 36, -24, 40, 41, 2, 1
49, 0, 88, 0, 50, 20, 40, 39, 0, 1
43, -1, 81, 0, 42, -15, 37, 39, 2, 1
41, -2, 81, 0, 42, 0, 39, 39, 0, 1
45, -2, 78, -7, 46, 20, 33, 32, 0, 1
44, 0, 76, 0, 44, 14, 32, 32, 0, 1
37, 3, 77, 0, -2, -4, 39, 79, 40, 1
44, 0, 108, 0, 42, -20, 64, 66, 2, 1
46, -1, 82, -6, 46, -9, 36, 35, 0, 1
83, 0, 86, 0, -4, 17, 3, 92, 88, 5
51, 4, 107, -1, 50, 0, 56, 58, 2, 1
49, 1, 110, 0, 46, -6, 61, 64, 2, 1
48, 0, 79, 1, 46, 0, 31, 32, 2, 1
41, 0, 84, 1, 38, -10, 43, 45, 2, 1
52, -1, 77, 0, 52, 0, 25, 25, 0, 1
37, 2, 75, 0, 18, -3, 38, 57, 18, 1
37, 0, 75, 0, 34, 20, 38, 41, 4, 1
52, 0, 103, 8, 54, 31, 51, 49, 0, 1
37, 0, 104, 0, 20, -27, 67, 83, 16, 1
45, 0, 76, 0, 44, -9, 31, 32, 2, 1
37, 0, 79, 5, 36, -15, 42, 43, 2, 1
53, 0, 83, 0, 54, 0, 29, 28, 0, 1
67, 0, 109, -4, 68, 0, 42, 42, 0, 1
45, 1, 77, 0, 44, -3, 31, 33, 2, 1
44, 1, 83, 0, 42, -23, 39, 41, 2, 1
37, 0, 76, 4, 28, -12, 40, 48, 8, 1
56, 1, 76, 11, -4, 0, 20, 81, 62, 4
55, 0, 82, 0, -20, -2, 26, 103, 76, 4
56, 0, 77, 0, -22, 30, 21, 100, 80, 4
41, 0, 80, 0, 42, 30, 39, 39, 0, 1
56, 0, 77, 0, -24, -4, 21, 103, 82, 4
55, 0, 77, 0, -30, -15, 22, 108, 86, 4
49, 0, 95, 0, 46, -24, 47, 49, 2, 1
53, 0, 108, 0, 52, -10, 55, 56, 2, 1
56, 0, 84, 0, 54, -2, 28, 30, 2, 1
56, 0, 95, 0, 44, 14, 40, 51, 12, 4
56, 2, 86, 0, 56, 0, 29, 29, 0, 1
79, 0, 83, 0, -28, 5, 4, 112, 108, 5
55, 0, 78, -2, 16, 12, 23, 63, 40, 4
49, 0, 79, 1, 50, 6, 30, 30, 0, 1
56, 0, 83, 0, 54, -21, 27, 29, 2, 1
52, 0, 87, -2, 52, 0, 35, 35, 0, 1
37, 0, 83, 8, 34, -13, 45, 49, 4, 1
37, -2, 103, 0, 34, 0, 66, 69, 4, 1
51, 0, 86, -6, 50, -18, 36, 37, 2, 1
41, 0, 81, -2, 38, -5, 40, 42, 2, 1
37, 3, 75, 0, 26, 0, 38, 49, 12, 1
83, -3, 86, -2, -4, 0, 3, 92, 88, 5
52, -4, 87, 0, 52, -1, 35, 35, 0, 1
55, 0, 78, 0, 44, -11, 23, 34, 12, 4
37, 0, 108, 2, 34, 0, 71, 75, 4, 1
42, 2, 78, -1, 42, 0, 36, 37, 2, 1
37, 0, 76, 0, 36, 25, 39, 39, 0, 1
56, 0, 81, 0, 56, 15, 25, 24, 0, 1
46, 4, 81, 0, 46, 6, 35, 34, 0, 1
42, 4, 80, -1, 42, 0, 38, 39, 2, 1
56, 1, 76, 0, -14, 25, 20, 92, 72, 4
42, -1, 90, 0, 42, 0, 48, 49, 2, 1
51, 3, 84, 0, 50, -21, 33, 35, 2, 1
55, 0, 78, 3, 10, 11, 23, 68, 46, 4
46, 4, 82, 0, 46, 15, 36, 35, 0, 1
37, 0, 79, 4, 0, 0, 42, 79, 36, 1
37, 0, 80, -7, 20, 0, 43, 59, 16, 1
42, 0, 99, 0, 42, 0, 58, 58, 0, 1
43, -5, 86, 0, 42, -19, 42, 44, 2, 1
37, 0, 80, 0, 28, 31, 43, 52, 8, 1
56, 0, 96, 5, 44, 0, 40, 52, 12, 4
55, -4, 80, -7, 20, -17, 25, 59, 34, 4
50, -5, 86, 0, 50, 0, 36, 37, 2, 1
45, 2, 80, -1, 44, 0, 35, 36, 2, 1
56, 0, 76, 0, -12, 11, 20, 89, 68, 4
51, 0, 85, 0, 50, -11, 34, 36, 2, 1
85, 0, 88, 0, 0, -25, 3, 88, 86, 5
58, -2, 86, 0, 56, -8, 27, 29, 2, 1
49, 1, 79, 1, 46, -12, 30, 32, 2, 1
56, 4, 79, 0, 16, 0, 23, 63, 40, 4
41, 0, 77, 1, 42, 12, 36, 35, 0, 1
41, -3, 80, 0, 42, 18, 39, 39, 0, 1
55, 0, 92, -2, -4, 0, 36, 97, 60, 4
45, -4, 76, 0, 44, 0, 31, 32, 0, 1
37, 0, 79, 0, 8, -7, 42, 71, 28, 1
37, 0, 98, 0, 30, -10, 61, 67, 6, 1
37, 0, 76, 0, 24, 6, 39, 53, 14, 1
46, 0, 91, 4, 46, 0, 45, 44, 0, 1
43, 0, 96, 0, 56, 254, 53, 39, -12, 1
50, 0, 86, 4, 50, 0, 36, 37, 0, 1
41, 0, 86, 0, 42, 11, 45, 44, 0, 1
56, -2, 96, -3, 56, 0, 40, 39, 0, 1
37, 0, 79, 0, 28, 0, 42, 50, 8, 1
53, -2, 82, 0, 54, 1, 29, 28, 0, 1
56, 0, 99, 8, 50, 0, 43, 50, 6, 4
56, 0, 95, 0, 44, -9, 40, 51, 12, 4
45, -1, 86, -5, 46, 5, 41, 40, 0, 1
37, 0, 80, -1, 20, -3, 43, 59, 16, 1
71, 1, 75, 0, -40, 26, 4, 116, 112, 5
56, 0, 97, 6, 54, 23, 41, 42, 2, 1
56, 0, 97, 2, 54, 0, 41, 43, 2, 1
39, -1, 77, -2, 38, 0, 38, 39, 0, 1
37, 0, 79, 2, 8, -17, 42, 71, 28, 1
37, 0, 104, -6, 18, 0, 67, 86, 20, 1
55, 0, 81, 0, -6, -29, 25, 88, 64, 4
41, 0, 83, 2, 42, 3, 41, 41, 0, 1
37, 3, 100, 0, 28, 0, 62, 71, 8, 1
38, 2, 76, 0, 38, 1, 38, 37, 0, 1
37, 0, 82, -5, 28, 0, 45, 54, 8, 1
47, -2, 75, -2, 46, 0, 28, 28, 0, 1
105, 0, 106, 8, 70, 0, 2, 36, 34, 5
38, 0, 77, 0, 36, -28, 40, 41, 2, 1
37, 0, 77, 0, 18, 28, 40, 59, 18, 1
49, 0, 77, 0, 50, 18, 28, 28, 0, 1
55, 0, 97, 2, 54, 0, 41, 42, 2, 1
44, -34, 79, 2, 0, 0, 35, 79, 44, 3
37, 0, 92, -1, 18, 5, 55, 74, 20, 1
41, -2, 79, 7, 38, -12, 39, 41, 2, 1
45, 4, 86, -3, 44, 0, 42, 42, 0, 1
55, 0, 77, 0, -22, -10, 21, 100, 78, 4
55, -3, 99, 0, 46, 0, 43, 52, 8, 4
