@relation shuttle
@attribute A1 integer[27,126]
@attribute A2 integer[-4821,5075]
@attribute A3 integer[21,149]
@attribute A4 integer[-3939,3830]
@attribute A5 integer[-188,436]
@attribute A6 integer[-26739,15164]
@attribute A7 integer[-48,105]
@attribute A8 integer[-353,270]
@attribute A9 integer[-356,266]
@attribute Class {1, 2, 3, 4, 5, 6, 7}
@inputs A1, A2, A3, A4, A5, A6, A7, A8, A9
@outputs Class
@data
49, 0, 83, 0, 50, 7, 33, 33, 0, 1
44, 0, 83, 2, 44, 0, 39, 39, 0, 1
76, 0, 81, 0, -42, -16, 5, 125, 120, 5
37, 0, 105, 1, 30, -6, 68, 74, 6, 1
55, 0, 77, 0, 26, -1, 21, 51, 30, 4
41, 0, 76, 0, 42, 5, 35, 35, 0, 1
53, 0, 80, 0, 54, 14, 27, 26, 0, 1
46, 2, 80, -1, 46, 0, 34, 34, 0, 1
37, 0, 80, 0, 16, 0, 43, 65, 22, 1
41, 2, 80, 0, 38, 0, 39, 41, 2, 1
37, 0, 83, 0, 34, 0, 46, 50, 4, 1
41, 0, 108, 0, 42, 3, 67, 67, 0, 1
46, 0, 77, 0, 46, 19, 31, 30, 0, 1
37, 0, 106, 0, 24, 9, 69, 82, 14, 1
37, 3, 81, 0, 36, -2, 43, 44, 2, 1
41, 0, 77, 0, 38, -1, 36, 38, 2, 1
37, 0, 105, 0, 30, -21, 68, 74, 6, 1
55, 4, 83, 0, 54, 0, 29, 29, 0, 1
41, 4, 93, 0, 42, 20, 52, 52, 0, 1
37, 0, 77, 0, -6, 17, 41, 85, 44, 1
37, 0, 81, 0, 30, -21, 45, 50, 6, 1
50, 2, 84, 0, 50, 0, 34, 35, 2, 1
55, 0, 94, 0, 50, 0, 39, 45, 6, 4
37, 0, 77, 0, -4, 12, 41, 83, 42, 1
103, 2, 104, 4, 70, 0, 1, 35, 34, 5
38, -3, 82, 0, 38, 0, 44, 43, 0, 1
55, 0, 78, 0, 2, 3, 23, 75, 52, 4
37, 0, 76, 2, 24, -21, 39, 53, 14, 1
55, 0, 93, 2, 6, 0, 38, 88, 50, 4
56, 0, 97, 0, 54, -25, 40, 42, 2, 1
106, 4, 107, 0, 70, 0, 1, 37, 36, 5
37, 4, 104, 0, 18, 0, 66, 86, 20, 1
102, 0, 103, 1, 70, -5, 1, 33, 32, 5
46, 0, 81, 3, 46, 2, 35, 34, 0, 1
51, 2, 86, 0, 52, 8, 35, 34, 0, 1
82, 0, 86, 0, -2, 18, 3, 88, 84, 5
37, 5, 79, 0, 18, 2, 41, 61, 20, 1
41, 0, 79, 0, 38, -14, 38, 40, 2, 1
37, 0, 77, 0, 38, 16, 40, 39, 0, 1
55, 0, 77, 0, 36, -24, 22, 41, 20, 4
37, 0, 106, 0, 18, 1, 69, 88, 18, 1
56, 0, 79, 0, 56, 3, 24, 23, 0, 1
41, 0, 77, 8, 38, -3, 37, 39, 2, 1
56, 0, 76, 0, -12, 30, 20, 89, 68, 4
50, -2, 86, 0, 50, 0, 35, 37, 2, 1
55, 0, 84, 3, 54, -1, 29, 30, 0, 1
38, 0, 86, 0, 38, 1, 49, 48, 0, 1
49, 0, 81, 0, 50, 1, 31, 32, 0, 1
55, 0, 96, 2, 50, 0, 41, 47, 6, 4
37, 0, 77, -6, 16, 0, 40, 62, 22, 1
38, 0, 102, 0, 38, 0, 64, 63, 0, 1
43, -3, 86, 0, 42, 0, 43, 44, 2, 1
37, 0, 79, 0, 28, -5, 43, 51, 8, 1
55, 0, 95, -1, 36, -3, 39, 59, 20, 4
46, 0, 90, 9, 46, 0, 43, 43, 0, 1
52, 0, 84, 0, 52, -3, 32, 33, 0, 1
55, 0, 99, 0, 50, 10, 43, 49, 6, 4
42, 0, 77, -5, 42, 0, 35, 36, 2, 1
37, 0, 77, 0, 36, -25, 39, 41, 2, 1
39, 0, 97, -4, 38, 0, 58, 58, 0, 1
55, 0, 79, 1, 26, 24, 23, 53, 30, 4
59, 5, 84, 0, 60, 0, 25, 24, 0, 1
56, 5, 85, 0, 56, 27, 29, 28, 0, 1
43, 0, 86, 8, 42, 0, 43, 45, 2, 1
43, 0, 109, -2, 42, -2, 66, 67, 2, 1
45, 0, 81, 0, 46, 29, 35, 34, 0, 1
101, 0, 102, 0, 72, 59, 1, 30, 28, 5
56, 0, 92, -5, 0, 1, 36, 92, 56, 4
59, 0, 86, 0, 56, -9, 28, 30, 2, 1
46, 0, 86, 6, 46, 0, 40, 40, 0, 1
55, 0, 77, -1, 0, 0, 21, 77, 56, 4
49, 0, 86, -7, 50, 0, 37, 37, 0, 1
58, -2, 81, 4, 56, 0, 23, 24, 0, 1
44, 0, 85, 0, 42, -27, 41, 44, 2, 1
44, 0, 78, 0, 42, -22, 34, 37, 2, 1
49, 0, 82, 0, 50, 6, 33, 33, 0, 1
51, -1, 82, 0, 50, -12, 31, 33, 2, 1
44, 0, 86, 3, 44, 0, 42, 42, 0, 1
43, -1, 87, 0, 44, 19, 44, 43, 0, 1
47, 0, 86, -3, 46, 0, 39, 40, 0, 1
37, 0, 97, 1, 24, 13, 60, 74, 14, 1
55, 0, 93, 0, 46, -4, 37, 46, 8, 4
47, 0, 80, -6, 46, 0, 33, 34, 0, 1
37, 0, 84, 0, 20, -10, 47, 63, 16, 1
37, 0, 77, 0, 6, -7, 40, 72, 32, 1
45, -1, 86, -5, 44, -11, 40, 42, 2, 1
51, 0, 86, -3, 52, 0, 35, 34, 0, 1
55, 0, 82, 1, 54, 0, 27, 28, 0, 1
37, 0, 76, 0, 36, -2, 38, 39, 2, 1
76, -45, 107, 0, 62, -3, 30, 45, 14, 3
43, -2, 86, 0, 42, -10, 43, 45, 2, 1
85, 0, 89, 8, 2, 0, 4, 86, 82, 5
49, 0, 90, 0, 46, -17, 42, 44, 2, 1
41, 0, 86, 3, 42, 2, 45, 45, 0, 1
44, 0, 83, 0, 44, 2, 38, 39, 0, 1
49, -4, 84, 0, 50, 13, 35, 35, 0, 1
42, -1, 75, 0, 42, 0, 33, 34, 0, 1
38, 0, 78, 0, 36, -30, 40, 42, 2, 1
51, -5, 86, 0, 52, 18, 36, 35, 0, 1
39, 1, 77, -1, 38, 0, 38, 38, 0, 1
51, -1, 77, 0, 52, 0, 26, 26, 0, 1
58, -1, 108, 0, 56, 0, 50, 51, 2, 1
37, 0, 84, 7, 26, 0, 48, 59, 12, 1
39, 0, 83, -6, 38, 0, 44, 44, 0, 1
37, 0, 108, 0, 36, 12, 71, 72, 0, 1
76, 0, 80, -7, -40, 0, 4, 121, 118, 5
42, 1, 76, 0, 42, 0, 34, 34, 0, 1
44, -4, 86, 0, 44, 7, 43, 42, 0, 1
55, 0, 79, 4, 20, -13, 24, 59, 34, 4
52, 0, 86, 0, 52, 0, 33, 34, 0, 1
56, 0, 76, 0, -10, 31, 20, 86, 66, 4
48, -5, 83, 0, 46, -1, 34, 36, 2, 1
55, 0, 79, 0, 10, -11, 23, 68, 46, 4
38, 0, 92, 3, 16, 19, 54, 77, 22, 1
51, -3, 80, 0, 52, 0, 29, 28, 0, 1
56, 1, 97, 0, 54, 10, 41, 43, 2, 1
44, -1, 95, 0, 44, 0, 51, 51, 0, 1
56, 0, 95, -7, 44, 0, 40, 51, 12, 4
37, 0, 76, 7, 26, 0, 39, 50, 12, 1
37, 0, 90, 0, 30, 1, 53, 59, 6, 1
55, 0, 81, -7, -12, -4, 26, 94, 68, 4
47, -1, 86, 0, 46, 0, 38, 39, 0, 1
49, 4, 87, 0, 50, 29, 38, 38, 0, 1
37, 0, 97, 0, 28, -23, 60, 69, 8, 1
45, -1, 76, 0, 44, -16, 31, 32, 2, 1
45, -1, 88, -3, 44, -5, 43, 44, 2, 1
56, -2, 76, 16, 0, 0, 20, 76, 56, 4
41, -2, 81, 0, 38, -9, 41, 43, 2, 1
37, 0, 106, 4, 26, 0, 68, 80, 12, 1
37, 0, 94, -4, 16, 0, 57, 79, 22, 1
43, 0, 84, 0, 42, -4, 41, 43, 2, 1
60, -3, 109, 0, 60, 0, 49, 49, 0, 1
49, 0, 107, 0, 50, 28, 58, 58, 0, 1
38, 0, 91, -1, 6, -4, 53, 86, 32, 1
47, -1, 85, 4, 46, 0, 38, 39, 0, 1
55, 0, 96, 1, 42, -29, 41, 55, 14, 4
55, 4, 71, -6, 0, 0, 16, 71, 56, 4
37, 0, 82, -3, -2, 0, 45, 85, 40, 1
37, 5, 82, 0, 36, 0, 45, 46, 0, 1
37, 0, 97, -3, 20, 0, 60, 76, 16, 1
41, 1, 76, 0, 38, -2, 35, 37, 2, 1
103, 1, 104, 0, 70, 0, 1, 35, 34, 5
44, 0, 76, 0, 42, -9, 32, 35, 2, 1
101, 0, 102, 0, 70, -26, 1, 32, 32, 5
44, 0, 82, 0, 42, -11, 38, 41, 2, 1
45, 0, 81, 8, 44, 0, 35, 37, 2, 1
54, 0, 81, -7, 54, 0, 27, 27, 0, 1
55, 0, 78, 1, 12, -14, 23, 65, 42, 4
55, -1, 98, 0, 50, -18, 42, 49, 6, 4
50, 3, 77, 0, 50, 0, 26, 28, 2, 1
45, 1, 83, 0, 46, 31, 37, 36, 0, 1
55, 0, 95, -3, 54, -4, 40, 41, 2, 1
45, -1, 77, 0, 44, -5, 31, 33, 2, 1
42, 0, 85, 0, 42, 0, 43, 44, 0, 1
37, 0, 77, 0, -24, -27, 41, 103, 62, 1
49, 0, 80, 0, 46, -19, 31, 34, 2, 1
49, 0, 95, 0, 50, 13, 47, 46, 0, 1
56, 0, 78, 0, 16, -3, 22, 63, 40, 4
37, 0, 94, 0, 10, -5, 57, 84, 26, 1
48, 0, 81, 0, 46, -9, 32, 34, 2, 1
42, 5, 97, 0, 42, 1, 55, 55, 0, 1
45, -5, 87, 2, 44, -21, 42, 43, 2, 1
53, -1, 86, 0, 54, 4, 33, 32, 0, 1
56, 0, 79, 2, 26, -3, 23, 53, 30, 4
51, 1, 87, 2, 52, 11, 36, 35, 0, 1
40, 0, 77, 5, 38, 0, 38, 39, 2, 1
48, 0, 88, -2, 50, 26, 40, 39, 0, 1
41, 0, 79, 5, 38, -16, 38, 41, 2, 1
44, 4, 86, -6, 44, 0, 42, 42, 0, 1
55, 0, 77, 0, 38, -1, 22, 39, 16, 4
53, -1, 102, -1, 54, 7, 49, 48, 0, 1
55, 0, 96, 0, 50, -30, 41, 47, 6, 4
56, 4, 97, 0, 54, 10, 40, 42, 2, 1
41, -2, 81, 0, 42, 1, 39, 39, 0, 1
56, -4, 92, 0, 56, 0, 35, 35, 0, 1
46, -4, 88, 0, 46, 1, 42, 41, 0, 1
47, 5, 76, 0, 46, 0, 28, 29, 0, 1
49, 1, 79, 0, 46, -2, 30, 32, 2, 1
41, 2, 88, 0, 42, 13, 47, 47, 0, 1
41, 0, 81, 4, 38, -11, 40, 42, 2, 1
56, 0, 96, 0, 54, -3, 40, 42, 2, 1
41, 0, 86, 0, 38, -12, 46, 48, 2, 1
56, 0, 96, 4, 56, 0, 40, 39, 0, 1
37, 0, 92, 0, 20, -8, 55, 71, 16, 1
49, 0, 77, 0, 46, -15, 28, 30, 2, 1
37, 0, 81, 0, 28, -5, 44, 52, 8, 1
56, 0, 97, 0, 50, 6, 41, 48, 6, 4
52, 4, 82, 8, 52, 0, 30, 30, 0, 1
44, 1, 77, 0, 42, -20, 33, 35, 2, 1
41, -1, 86, -3, 38, -19, 45, 47, 2, 1
37, 0, 77, 0, 20, -1, 40, 56, 16, 1
42, 1, 77, 0, 42, 0, 36, 36, 0, 1
51, 1, 102, 0, 52, 20, 51, 50, 0, 1
37, 0, 79, 0, 24, -29, 42, 55, 14, 1
43, 0, 86, 1, 44, 13, 43, 42, 0, 1
53, 0, 103, 0, 54, 21, 50, 49, 0, 1
37, -1, 77, 0, 34, -13, 40, 43, 4, 1
55, 0, 83, 0, 54, 0, 28, 29, 2, 1
44, 5, 79, 0, 44, 2, 35, 35, 0, 1
37, 0, 93, 0, 28, -6, 56, 65, 8, 1
55, 2, 84, 3, 54, 0, 28, 30, 2, 1
42, 0, 79, 0, 42, -1, 37, 38, 2, 1
49, -4, 111, 0, 50, 2, 62, 62, 0, 1
43, 3, 85, -1, 42, -2, 42, 44, 2, 1
56, 1, 86, 0, 54, -6, 31, 32, 2, 1
43, -2, 79, 0, 44, 27, 36, 35, 0, 1
37, 0, 104, -4, 20, 0, 67, 83, 16, 1
42, -2, 81, 3, 42, 0, 39, 39, 0, 1
39, -5, 80, -1, 38, 0, 41, 41, 0, 1
37, 0, 76, 0, 24, 4, 40, 53, 14, 1
45, -1, 77, 0, 44, -2, 32, 34, 2, 1
55, 0, 77, 0, -24, 17, 21, 103, 82, 4
37, 0, 75, 0, 26, 2, 38, 49, 12, 1
37, 0, 97, 2, 34, 0, 59, 63, 4, 1
84, 3, 87, 3, -4, 0, 3, 92, 88, 5
55, 0, 96, 0, 42, -21, 41, 55, 14, 4
78, 0, 82, -6, -46, 0, 4, 128, 124, 5
56, 0, 97, 0, 46, -22, 41, 50, 10, 4
46, 0, 92, 2, 46, 0, 45, 45, 0, 1
56, 0, 92, 0, 54, -18, 36, 38, 2, 1
41, -5, 77, 0, 38, -18, 36, 38, 2, 1
37, 0, 94, -2, 12, 0, 57, 81, 24, 1
37, 0, 79, 0, 18, -16, 43, 61, 18, 1
81, 0, 84, 0, -12, 10, 3, 97, 94, 5
44, 0, 82, 0, 44, 6, 38, 38, 0, 1
46, 0, 86, -148, 46, 0, 40, 40, 0, 1
39, -1, 107, -8, 38, 0, 68, 68, 0, 1
37, 0, 83, 0, 12, -16, 46, 70, 24, 1
47, -4, 108, 0, 46, 0, 60, 61, 0, 1
44, -1, 78, -4, 44, 0, 34, 34, 0, 1
56, 3, 97, 0, 42, -8, 40, 55, 14, 4
50, 0, 107, -1, 50, 0, 57, 58, 0, 1
56, 0, 80, 1, -4, 0, 24, 85, 62, 4
37, 0, 92, -6, 12, 1, 55, 79, 24, 1
51, 0, 86, -2, 50, -24, 35, 37, 2, 1
37, 0, 97, 0, 28, -1, 60, 69, 8, 1
37, 0, 81, 0, 28, -2, 45, 53, 8, 1
49, 5, 80, 0, 50, 31, 31, 31, 0, 1
43, 0, 76, 0, 44, 12, 33, 32, 0, 1
41, 0, 88, 0, 42, 8, 47, 46, 0, 1
37, 0, 80, 0, 36, -8, 43, 44, 2, 1
55, 0, 77, 0, 38, -7, 22, 39, 16, 4
54, 0, 89, 2, 54, 0, 35, 35, 0, 1
49, 0, 111, 0, 50, 6, 62, 62, 0, 1
44, 0, 83, 0, 44, 22, 40, 39, 0, 1
39, -5, 108, -1, 38, -2, 68, 69, 0, 1
55, 0, 79, 0, 6, -1, 23, 74, 50, 4
37, 2, 98, 0, 30, -22, 61, 67, 6, 1
37, 0, 100, 0, 30, -14, 64, 69, 6, 1
37, 0, 103, -1, 24, -3, 66, 80, 14, 1
56, 5, 80, 0, 54, -30, 24, 26, 2, 1
41, -5, 80, 0, 38, -13, 39, 41, 2, 1
44, 0, 86, 0, 44, 22, 42, 42, 0, 1
46, 0, 81, 0, 46, 9, 35, 34, 0, 1
49, 1, 82, 0, 46, -17, 33, 35, 2, 1
46, 4, 82, 0, 46, 0, 36, 35, 0, 1
37, 0, 82, -7, -4, 0, 45, 87, 42, 1
49, 0, 77, 0, 50, 1, 28, 28, 0, 1
56, 0, 81, -2, -6, 0, 25, 88, 64, 4
52, -5, 83, 0, 52, -6, 31, 32, 0, 1
43, 0, 86, 0, 42, -18, 42, 44, 2, 1
55, 4, 77, 0, 26, -22, 22, 52, 30, 4
37, 0, 77, 0, -20, -2, 41, 98, 58, 1
37, 0, 79, 5, 6, 0, 42, 74, 32, 1
45, 0, 86, 0, 46, 8, 41, 40, 0, 1
49, 5, 87, 0, 46, -4, 38, 41, 2, 1
45, 0, 87, -1, 44, -1, 42, 43, 2, 1
50, 0, 81, -3, 50, -4, 30, 32, 2, 1
37, -1, 81, 0, 36, 0, 44, 45, 0, 1
55, -1, 77, -3, 20, -7, 22, 57, 34, 4
45, -5, 83, 0, 44, -1, 38, 39, 2, 1
46, 0, 88, 0, 44, -16, 42, 44, 2, 1
43, 0, 88, 0, 44, 19, 44, 44, 0, 1
42, 0, 83, -2, 42, 0, 41, 41, 0, 1
49, 0, 100, 0, 46, -22, 52, 54, 2, 1
45, 0, 76, 0, 46, 16, 31, 30, 0, 1
53, 2, 87, 0, 54, 30, 34, 33, 0, 1
37, 0, 79, 0, 6, -15, 43, 74, 32, 1
37, 0, 77, 1, 36, 2, 40, 41, 0, 1
56, 0, 78, -3, 26, -6, 22, 52, 30, 4
55, 0, 93, 0, 44, 0, 37, 49, 12, 4
51, 0, 81, 1, 52, 14, 30, 29, 0, 1
37, 0, 98, -2, 28, -30, 61, 70, 8, 1
53, 0, 84, 0, 54, 3, 30, 30, 0, 1
57, 4, 90, 0, 56, 0, 33, 33, 0, 1
45, 2, 87, 0, 44, 0, 43, 43, 0, 1
48, 2, 79, 0, 46, 0, 30, 32, 2, 1
55, -1, 98, 5, 46, 0, 42, 51, 8, 4
42, 0, 82, 2, 42, 0, 39, 41, 2, 1
55, -5, 81, 0, -6, 0, 25, 88, 64, 4
55, 0, 77, 0, -20, 0, 21, 97, 76, 4
37, 0, 79, 0, 10, 25, 42, 69, 26, 1
55, 0, 98, 0, 42, -13, 42, 57, 14, 4
43, 4, 81, 0, 42, 0, 38, 39, 2, 1
37, 0, 81, 0, 34, 11, 45, 48, 2, 1
37, 0, 79, 0, 24, -4, 42, 55, 14, 1
55, -1, 79, -4, 20, -9, 23, 58, 34, 4
53, 0, 88, 8, 52, -6, 35, 36, 2, 1
37, 0, 104, 0, 26, 1, 66, 78, 12, 1
37, 0, 76, 0, 34, 11, 40, 43, 2, 1
85, -6, 89, 0, 8, 0, 4, 81, 78, 5
43, 0, 87, 1, 44, 17, 44, 43, 0, 1
37, 0, 80, -1, 36, -3, 43, 44, 2, 1
55, 0, 83, -7, 54, 0, 28, 28, 0, 1
49, 0, 77, -1, 50, 7, 28, 28, 0, 1
55, 1, 86, 0, 54, -3, 30, 32, 2, 1
37, 0, 81, 0, 26, -6, 44, 55, 10, 1
108, -3, 109, 0, 72, 6, 1, 36, 36, 5
37, 0, 79, -5, 20, 0, 43, 59, 16, 1
49, 3, 86, 0, 46, -4, 38, 40, 2, 1
47, 1, 80, -1, 46, 0, 33, 34, 0, 1
56, 0, 79, 2, -4, 0, 24, 85, 62, 4
56, -2, 86, 0, 56, 0, 30, 29, 0, 1
37, 0, 97, 0, 38, 17, 60, 59, 0, 1
55, 0, 96, 0, 46, -27, 41, 50, 8, 4
53, 0, 85, 0, 54, 6, 32, 31, 0, 1
54, -5, 79, 0, 54, 0, 25, 24, 0, 1
102, -3, 103, -7, 72, 22, 1, 31, 30, 5
41, 0, 108, 0, 42, 0, 67, 67, 0, 1
37, 0, 77, 0, -22, 13, 41, 101, 60, 1
51, -2, 82, 0, 52, 6, 31, 30, 0, 1
44, 0, 80, -3, 42, -17, 36, 39, 2, 1
43, -72, 76, 0, 42, 0, 33, 35, 2, 3
53, 0, 109, 2, 52, -4, 56, 57, 2, 1
41, 0, 79, 2, 38, -9, 39, 41, 2, 1
53, 0, 84, 0, 54, 27, 31, 30, 0, 1
42, -1, 84, -3, 42, -5, 42, 43, 2, 1
41, 2, 79, 0, 38, 0, 38, 40, 2, 1
42, 0, 96, -1, 42, 0, 54, 55, 0, 1
46, 2, 78, 0, 46, 0, 32, 32, 0, 1
53, 0, 86, 2, 52, -22, 33, 35, 2, 1
55, -6, 72, -4, 0, 0, 17, 72, 56, 4
43, 5, 83, 0, 42, 0, 39, 41, 2, 1
53, 1, 86, 0, 52, -16, 33, 34, 2, 1
56, 0, 81, 0, -18, -26, 25, 99, 74, 4
56, 0, 97, -2, 46, -2, 41, 51, 10, 4
55, 0, 79, -1, 20, -14, 24, 59, 34, 4
51, 4, 86, 0, 52, 25, 35, 35, 0, 1
55, 0, 97, 3, 46, -15, 41, 50, 8, 4
53, -2, 81, 0, 52, -20, 28, 30, 2, 1
40, 0, 77, 6, 38, 0, 38, 39, 2, 1
44, -5, 93, 0, 44, 0, 49, 50, 0, 1
101, 0, 102, 0, 72, 14, 1, 29, 28, 5
55, 3, 87, 0, 54, 0, 32, 33, 0, 1
37, 0, 90, 17, 6, 0, 53, 85, 32, 1
45, 0, 79, 6, 44, -7, 34, 35, 2, 1
41, 1, 77, 0, 38, 0, 37, 39, 2, 1
46, 0, 77, 2, 46, 3, 32, 31, 0, 1
53, 1, 81, -7, 54, 1, 27, 26, 0, 1
37, 0, 78, 0, 12, 24, 41, 65, 24, 1
48, 2, 81, 3, 46, 0, 32, 34, 2, 1
105, 0, 106, -4, 70, 0, 1, 36, 36, 5
85, 0, 88, -3, 2, 0, 3, 86, 82, 5
45, -3, 85, 0, 44, -20, 40, 41, 2, 1
56, -1, 81, 0, 56, 0, 25, 24, 0, 1
55, -1, 98, -5, 46, -8, 42, 51, 8, 4
55, -5, 81, 0, -4, 18, 25, 86, 60, 4
37, 0, 104, 0, 24, 14, 67, 81, 14, 1
56, 0, 97, 1, 52, -6, 41, 45, 4, 4
44, 0, 86, 4, 44, 8, 43, 42, 0, 1
56, 0, 97, 0, 44, 1, 41, 53, 12, 4
42, 0, 77, -4, 42, 0, 35, 36, 2, 1
46, 0, 85, 1, 46, 11, 39, 39, 0, 1
44, -5, 84, 8, 44, 0, 40, 41, 0, 1
37, 0, 77, 0, 24, 27, 40, 54, 14, 1
37, 0, 78, 0, 8, -13, 41, 70, 30, 1
56, 0, 79, 0, 16, 2, 23, 63, 40, 4
55, -3, 98, 0, 44, -3, 42, 54, 12, 4
37, 0, 82, 0, 28, 6, 45, 54, 8, 1
56, 0, 79, 0, 12, 25, 23, 66, 42, 4
37, -1, 80, 0, 30, -4, 43, 49, 6, 1
56, 0, 79, 0, 12, -10, 23, 66, 42, 4
55, 0, 93, -6, 0, -1, 37, 93, 56, 4
45, -1, 88, 0, 44, -21, 42, 44, 2, 1
41, 0, 100, 0, 42, 6, 59, 59, 0, 1
44, 3, 108, -2, 44, 11, 64, 64, 0, 1
53, 4, 84, 0, 52, -9, 31, 32, 2, 1
43, 0, 84, -1, 44, 23, 41, 41, 0, 1
55, 0, 96, 1, 44, 7, 41, 52, 12, 4
37, 3, 107, 6, 28, 0, 69, 78, 8, 1
39, 0, 85, 0, 38, 0, 46, 46, 0, 1
51, 1, 88, 0, 52, 6, 37, 37, 0, 1
37, 0, 77, 1, 36, -7, 39, 41, 2, 1
51, 0, 79, 4, 52, 1, 27, 27, 0, 1
49, 0, 77, 0, 46, -30, 28, 30, 2, 1
46, 3, 89, 0, 46, 0, 43, 42, 0, 1
46, 4, 79, 0, 44, -24, 34, 35, 2, 1
44, 5, 76, 0, 42, -20, 32, 34, 2, 1
50, 3, 87, 0, 50, 0, 37, 38, 0, 1
81, 0, 84, 0, -20, 13, 4, 105, 102, 5
47, 0, 86, 0, 46, -1, 38, 39, 0, 1
58, 2, 85, 0, 56, 0, 27, 28, 2, 1
44, 5, 86, 0, 44, 6, 42, 42, 0, 1
37, 0, 78, 0, 26, 8, 41, 52, 12, 1
46, 0, 76, -7, 46, 9, 30, 29, 0, 1
52, 2, 78, -4, 52, 0, 26, 26, 0, 1
37, 0, 105, 5, 18, 0, 68, 87, 20, 1
46, 4, 82, 0, 44, -16, 36, 38, 2, 1
55, 0, 77, 0, 26, -30, 21, 51, 30, 4
44, -3, 86, 0, 44, 0, 43, 42, 0, 1
37, 0, 80, 0, 24, 7, 43, 57, 14, 1
55, 0, 95, 0, 34, -25, 40, 62, 22, 4
56, 0, 97, 0, 50, -7, 41, 48, 6, 4
79, -5, 84, 0, -32, 0, 4, 117, 112, 5
41, 0, 77, 6, 38, 0, 36, 38, 2, 1
51, 0, 83, 0, 50, 0, 32, 33, 2, 1
37, 0, 83, 0, 6, 7, 46, 78, 32, 1
44, 0, 77, 0, 44, 11, 34, 34, 0, 1
42, -5, 75, 0, 42, 0, 33, 34, 0, 1
37, 0, 104, -5, 18, 0, 66, 86, 20, 1
44, 1, 79, 0, 44, 5, 35, 35, 0, 1
37, -2, 83, 0, 36, 0, 47, 47, 0, 1
37, 0, 93, 0, 12, 2, 56, 81, 24, 1
51, 0, 102, 0, 52, 17, 51, 50, 0, 1
45, -2, 81, 0, 46, 30, 36, 35, 0, 1
37, 0, 90, 0, 18, -6, 53, 72, 20, 1
84, 0, 88, 0, 0, 7, 3, 88, 84, 5
84, 0, 88, 0, 6, 0, 5, 83, 78, 5
43, -1, 83, 0, 42, -2, 40, 42, 2, 1
43, 0, 81, 1, 42, -4, 37, 39, 2, 1
49, 5, 84, 0, 50, 16, 35, 35, 0, 1
56, 0, 77, 0, -22, -2, 21, 100, 80, 4
37, 0, 79, 0, 12, 25, 42, 66, 24, 1
37, 0, 76, 0, 24, 31, 40, 53, 14, 1
49, -1, 86, 0, 46, -19, 38, 40, 2, 1
44, 0, 79, -8, 44, 26, 36, 35, 0, 1
55, 0, 81, -5, -10, 0, 26, 92, 66, 4
48, 0, 84, 3, 46, 0, 36, 37, 2, 1
46, 0, 86, 0, 44, -21, 40, 42, 2, 1
37, 0, 76, 0, 36, 8, 38, 39, 2, 1
47, 1, 79, 3, 46, 0, 32, 32, 0, 1
43, 1, 85, 0, 42, -6, 42, 44, 2, 1
37, 0, 95, 1, 16, 0, 58, 79, 22, 1
37, 0, 81, 0, 26, -2, 45, 55, 10, 1
37, 0, 81, 0, 10, -12, 45, 71, 26, 1
56, 6, 74, 7, -4, -1, 18, 79, 62, 4
55, 0, 93, 0, 50, 17, 37, 44, 6, 4
37, 0, 76, -4, 36, 0, 39, 40, 0, 1
55, 0, 77, -3, 16, 0, 21, 61, 40, 4
55, 0, 96, 0, 44, -2, 41, 52, 12, 4
51, -1, 83, 0, 50, -6, 32, 33, 2, 1
37, 0, 75, 0, 34, 3, 38, 41, 2, 1
37, 0, 79, 0, 34, 10, 43, 46, 2, 1
55, 0, 79, 0, 18, 10, 23, 61, 38, 4
55, 0, 96, -7, 44, 0, 41, 52, 12, 4
55, 0, 78, 0, 0, -1, 23, 78, 56, 4
41, 0, 86, -6, 38, -13, 46, 48, 2, 1
55, 0, 95, 0, 44, -5, 40, 51, 12, 4
44, 1, 76, 0, 44, 3, 32, 32, 0, 1
37, 0, 76, -1, 26, -30, 40, 50, 10, 1
37, 0, 104, 0, 24, -12, 66, 80, 14, 1
37, 0, 77, 0, -2, 3, 41, 80, 40, 1
37, 0, 75, 0, 18, -9, 38, 57, 18, 1
83, 0, 86, 0, -4, -14, 4, 92, 88, 5
37, 0, 78, 0, -4, -24, 41, 83, 42, 1
56, 0, 81, 0, 54, -14, 25, 27, 2, 1
47, -4, 87, 6, 46, 0, 40, 41, 0, 1
47, 5, 81, 0, 46, 0, 35, 35, 0, 1
84, -1, 88, -3, -2, -10, 3, 90, 88, 5
45, -1, 76, 0, 46, 23, 31, 30, 0, 1
55, 0, 77, -1, 44, 0, 22, 34, 12, 4
37, -4, 82, 0, 36, -1, 45, 46, 0, 1
37, -3, 104, 0, 36, -2, 67, 68, 0, 1
49, 0, 87, 8, 50, 22, 38, 38, 0, 1
43, 0, 87, 0, 42, -9, 44, 46, 2, 1
55, -4, 92, 0, 54, -4, 37, 38, 2, 1
43, -2, 81, 8, 42, 0, 38, 40, 2, 1
37, 0, 82, 0, 34, -4, 45, 48, 4, 1
56, 0, 92, 0, 50, -21, 36, 43, 6, 4
37, 0, 109, 4, 36, 0, 72, 73, 0, 1
48, 1, 80, -4, 46, 0, 32, 34, 2, 1
43, 0, 89, 0, 44, 25, 46, 45, 0, 1
56, 0, 95, 0, 54, -25, 40, 41, 2, 1
49, 3, 83, 0, 46, -11, 34, 37, 2, 1
37, -2, 105, 0, 34, 0, 68, 71, 4, 1
