@relation shuttle
@attribute A1 integer[27,126]
@attribute A2 integer[-4821,5075]
@attribute A3 integer[21,149]
@attribute A4 integer[-3939,3830]
@attribute A5 integer[-188,436]
@attribute A6 integer[-26739,15164]
@attribute A7 integer[-48,105]
@attribute A8 integer[-353,270]
@attribute A9 integer[-356,266]
@attribute Class {1, 2, 3, 4, 5, 6, 7}
@inputs A1, A2, A3, A4, A5, A6, A7, A8, A9
@outputs Class
@data
37, 0, 105, 0, 36, 1, 68, 69, 2, 1
40, 4, 76, 0, 38, 0, 36, 37, 2, 1
53, 0, 80, -1, 54, -1, 27, 26, 0, 1
37, 0, 76, 0, 34, 27, 39, 43, 4, 1
85, 0, 88, 0, 0, -4, 3, 88, 86, 5
56, 10, 73, 17, 0, 5, 17, 73, 56, 4
47, -3, 85, -3, 46, -5, 38, 39, 0, 1
41, 0, 81, 5, 42, 6, 41, 40, 0, 1
49, 0, 83, 0, 50, 0, 34, 34, 0, 1
44, 0, 84, 0, 44, 4, 40, 40, 0, 1
53, 0, 88, 0, 52, -3, 35, 37, 2, 1
37, 0, 80, 0, 6, 3, 43, 75, 32, 1
43, 0, 79, 1, 42, 0, 37, 38, 2, 1
53, 0, 86, -1, 54, 4, 33, 32, 0, 1
37, 0, 91, 2, 6, 0, 53, 86, 32, 1
44, -5, 85, 0, 44, 0, 41, 41, 0, 1
56, 0, 95, 0, 52, -22, 39, 44, 4, 4
43, -1, 80, 0, 42, -9, 37, 39, 2, 1
58, 0, 86, -1, 56, 0, 29, 30, 0, 1
37, 0, 108, 1, 36, 2, 71, 72, 0, 1
55, 4, 84, 0, 54, 0, 29, 30, 2, 1
45, -2, 88, -7, 44, 0, 43, 44, 0, 1
51, 0, 84, 0, 52, 11, 33, 33, 0, 1
41, -1, 80, 0, 38, -10, 39, 41, 2, 1
51, 5, 87, -1, 50, 0, 36, 38, 2, 1
55, -1, 77, -4, -4, 31, 21, 82, 60, 4
44, 0, 82, 0, 42, -9, 38, 41, 2, 1
38, -5, 77, 0, 38, 0, 39, 38, 0, 1
81, 0, 86, 0, -22, 25, 4, 109, 104, 5
56, -2, 97, 0, 42, 0, 41, 55, 14, 4
44, 0, 79, 0, 44, 4, 35, 35, 0, 1
46, 5, 87, 2, 46, 0, 41, 41, 0, 1
38, 2, 77, 0, 36, -18, 39, 41, 2, 1
66, 0, 109, 0, 68, 13, 43, 42, 0, 1
38, 1, 80, 0, 38, 14, 42, 41, 0, 1
56, 0, 76, 0, -14, 6, 20, 92, 72, 4
45, 0, 83, 0, 46, 20, 38, 37, 0, 1
37, 0, 90, 0, 24, 12, 52, 66, 14, 1
40, 4, 77, 0, 38, 0, 37, 39, 2, 1
41, 0, 80, 6, 38, -1, 39, 41, 2, 1
46, 2, 83, 0, 46, 5, 37, 36, 0, 1
85, -1, 89, 0, 6, 19, 4, 84, 80, 5
45, 0, 83, 0, 44, -18, 37, 39, 2, 1
55, -1, 84, 0, 54, 0, 29, 30, 0, 1
43, 2, 86, 0, 42, 0, 43, 44, 2, 1
49, 0, 81, 0, 46, -13, 33, 35, 2, 1
39, -1, 77, -1, 38, 0, 38, 38, 0, 1
46, -3, 79, 0, 46, 4, 33, 32, 0, 1
37, 4, 81, 0, 36, -3, 43, 44, 2, 1
56, 0, 81, 0, -10, 2, 25, 92, 66, 4
55, 0, 78, 0, 12, -26, 23, 65, 42, 4
37, 0, 79, 0, 38, 19, 41, 40, 0, 1
45, -4, 88, 0, 46, 11, 43, 42, 0, 1
38, 0, 80, 0, 38, 5, 42, 41, 0, 1
106, 5, 108, 3, 72, 8, 1, 35, 34, 5
45, 4, 87, 0, 44, -4, 42, 43, 2, 1
45, -1, 77, 1, 44, 0, 32, 33, 0, 1
55, 0, 78, -1, 0, -5, 23, 78, 56, 4
56, 0, 77, 0, -22, -6, 21, 100, 80, 4
52, -4, 82, 0, 52, -2, 29, 30, 0, 1
38, 2, 79, 0, 38, 0, 41, 41, 0, 1
49, 0, 84, 0, 46, -23, 35, 37, 2, 1
42, -1, 84, -1, 42, 0, 42, 43, 0, 1
101, 0, 102, 0, 70, -7, 1, 33, 32, 5
37, 0, 95, 0, 20, 0, 58, 75, 16, 1
37, 0, 75, 0, 36, -7, 37, 39, 2, 1
45, -2, 81, 0, 46, 13, 36, 35, 0, 1
43, 0, 76, 0, 42, -21, 33, 35, 2, 1
51, 3, 81, 0, 52, 13, 30, 30, 0, 1
55, -3, 81, 0, 54, -6, 26, 27, 2, 1
43, 0, 77, 0, 44, 16, 34, 34, 0, 1
56, 0, 79, 2, 0, 1, 23, 79, 56, 4
46, 4, 79, 0, 46, 0, 33, 33, 0, 1
37, 0, 79, 0, 36, 17, 43, 43, 0, 1
50, 3, 86, 0, 50, 0, 36, 37, 2, 1
39, -8, 78, 0, 0, 5, 39, 78, 40, 1
55, 0, 77, 6, 28, 0, 22, 49, 26, 4
47, -5, 95, 0, 46, 0, 49, 49, 0, 1
41, 0, 79, 0, 38, -22, 39, 41, 2, 1
46, 5, 76, 0, 46, 1, 29, 29, 0, 1
55, 2, 81, 3, 54, 0, 25, 26, 2, 1
37, 0, 82, 0, 36, 6, 45, 46, 2, 1
37, 0, 76, 2, 28, 17, 40, 48, 8, 1
42, -1, 79, 0, 42, 0, 37, 37, 0, 1
49, 0, 89, 5, 46, -21, 40, 42, 2, 1
56, -1, 97, 0, 50, -2, 41, 48, 6, 4
56, 0, 79, 2, 26, -4, 23, 53, 30, 4
37, 0, 81, 0, 28, 0, 45, 53, 8, 1
41, 2, 81, 0, 38, -16, 39, 42, 2, 1
37, -2, 75, 0, 28, 0, 38, 46, 8, 1
56, 0, 81, 0, 0, 2, 25, 81, 56, 4
37, 0, 76, 3, 34, 12, 40, 43, 2, 1
44, 0, 82, 0, 42, -20, 38, 41, 2, 1
56, -3, 81, 0, 54, -30, 25, 27, 2, 1
37, -1, 75, 0, 26, 0, 38, 49, 10, 1
85, 0, 89, 0, 2, -8, 4, 86, 82, 5
51, 4, 84, 0, 50, 0, 33, 35, 2, 1
44, 0, 102, 0, 44, 1, 58, 58, 0, 1
41, 0, 81, 0, 38, -27, 39, 42, 2, 1
45, -4, 79, 0, 44, -10, 33, 35, 2, 1
53, 0, 79, 0, 54, 3, 26, 24, 0, 1
37, 0, 83, 2, 36, 0, 46, 46, 0, 1
43, 2, 78, -7, 42, 0, 35, 37, 2, 1
37, 0, 79, 0, 20, 9, 43, 59, 16, 1
59, 0, 86, 0, 56, -3, 27, 29, 2, 1
37, -3, 77, 0, 20, 0, 40, 57, 16, 1
85, 0, 88, 7, 0, 0, 3, 88, 84, 5
51, -1, 86, 0, 52, 25, 36, 35, 0, 1
43, 0, 83, 0, 42, -10, 39, 41, 2, 1
43, 0, 79, -1, 42, 0, 35, 37, 2, 1
37, 0, 76, 0, 20, -7, 40, 55, 16, 1
45, -2, 79, 0, 46, 5, 33, 32, 0, 1
37, 0, 83, 6, 34, 0, 45, 49, 4, 1
37, 0, 81, 0, 26, 11, 44, 55, 10, 1
59, -1, 108, 0, 60, 0, 49, 49, 0, 1
37, 0, 109, -10, 28, 0, 71, 80, 8, 1
42, 0, 108, -1, 42, 0, 66, 66, 0, 1
45, -1, 83, 4, 44, -10, 38, 39, 2, 1
48, 0, 82, -2, 46, -6, 34, 35, 2, 1
51, 0, 83, 0, 52, 30, 32, 32, 0, 1
37, 0, 83, 0, 10, 23, 46, 72, 26, 1
37, 0, 79, 0, 8, 4, 42, 71, 28, 1
56, 0, 97, 0, 38, -3, 41, 58, 18, 4
56, 1, 80, 2, -4, 0, 24, 85, 62, 4
50, 0, 81, -2, 50, -3, 31, 32, 0, 1
57, 12, 75, 11, -4, -11, 18, 80, 62, 4
56, 1, 96, 0, 54, 16, 40, 42, 2, 1
37, 0, 83, 2, 0, 0, 47, 83, 36, 1
37, 0, 79, 6, 34, 16, 42, 46, 4, 1
37, 1, 111, 21, 28, 0, 73, 82, 8, 1
55, 0, 78, 6, 12, -1, 23, 65, 42, 4
55, 0, 77, 2, -18, 4, 21, 95, 74, 4
49, 0, 88, 0, 50, 12, 40, 39, 0, 1
42, 4, 78, 0, 42, 0, 37, 37, 0, 1
51, 0, 102, 0, 50, -16, 51, 53, 2, 1
37, -1, 106, 0, 34, 0, 68, 72, 4, 1
37, 0, 83, 0, 36, -13, 45, 46, 2, 1
37, 0, 75, 0, 36, -14, 37, 39, 2, 1
56, 0, 92, 0, 50, 13, 36, 43, 6, 4
56, 0, 81, -1, 56, 10, 25, 24, 0, 1
37, 0, 80, 0, 20, -13, 43, 59, 16, 1
56, 0, 77, 0, 20, 26, 22, 57, 36, 4
37, 0, 79, 0, 8, -13, 42, 71, 30, 1
37, 0, 109, -1, 36, -10, 71, 73, 2, 1
41, -1, 76, -1, 42, 12, 35, 35, 0, 1
49, 0, 95, 2, 46, -13, 46, 48, 2, 1
41, 0, 81, -2, 38, 0, 40, 42, 2, 1
37, 0, 79, 0, 8, 5, 42, 71, 28, 1
45, -4, 77, 0, 44, -11, 31, 33, 2, 1
45, 0, 76, 0, 44, -12, 31, 32, 2, 1
41, 0, 79, 0, 42, 8, 39, 38, 0, 1
54, 0, 84, 2, 54, 0, 31, 30, 0, 1
38, 0, 93, 0, 34, 32, 55, 59, 4, 1
53, 0, 84, 0, 52, -14, 31, 32, 2, 1
49, 1, 87, 0, 46, -11, 38, 41, 2, 1
48, 0, 106, 0, 46, -8, 58, 60, 2, 1
37, 0, 82, 0, 28, 10, 45, 54, 8, 1
45, 0, 78, 0, 46, 26, 33, 32, 0, 1
79, 0, 83, 0, -38, 10, 4, 122, 118, 5
46, 0, 76, 1, 46, 0, 30, 30, 0, 1
49, 2, 78, 0, 50, 2, 29, 29, 0, 1
45, -4, 83, 0, 44, -13, 37, 39, 2, 1
51, -1, 80, 0, 50, -19, 29, 31, 2, 1
37, 0, 76, 0, 24, 1, 39, 52, 14, 1
43, -4, 81, -1, 42, -15, 37, 39, 2, 1
50, 0, 83, 0, 50, 0, 34, 34, 0, 1
55, 0, 77, 0, 20, 13, 22, 57, 34, 4
47, -1, 88, -2, 46, -5, 40, 41, 0, 1
68, 0, 111, -7, 68, 0, 44, 44, 0, 1
45, -2, 77, 0, 44, -19, 32, 34, 2, 1
44, 0, 83, -7, 44, 2, 39, 39, 0, 1
55, -2, 77, 0, 34, -7, 22, 44, 22, 4
45, 0, 87, 0, 44, -6, 42, 43, 2, 1
53, 0, 88, 0, 52, -13, 35, 36, 2, 1
85, 2, 88, 0, 0, 0, 3, 88, 84, 5
104, 0, 104, -3, 70, 0, 1, 35, 34, 5
41, 0, 77, -1, 38, -8, 37, 39, 2, 1
55, 0, 82, 0, -42, -24, 26, 126, 100, 4
51, 1, 85, 0, 52, 8, 34, 33, 0, 1
45, 0, 76, 0, 46, 18, 30, 29, 0, 1
46, 4, 87, 1, 46, 0, 41, 41, 0, 1
37, 0, 94, 0, 12, -11, 57, 81, 24, 1
51, -5, 79, 0, 52, 0, 27, 27, 0, 1
37, 0, 80, 6, 10, 0, 43, 70, 26, 1
55, 0, 77, 0, 18, -12, 22, 59, 38, 4
50, -4, 85, 0, 50, 0, 36, 36, 0, 1
55, -1, 78, 0, 16, -5, 23, 63, 40, 4
51, 0, 81, 0, 50, -26, 30, 32, 2, 1
46, 1, 81, 2, 46, 8, 35, 34, 0, 1
42, -2, 88, -4, 42, 0, 46, 46, 0, 1
37, 0, 77, -2, 36, -3, 40, 41, 0, 1
40, 5, 106, 0, 38, 0, 66, 67, 2, 1
37, 0, 77, 0, 16, -1, 41, 62, 22, 1
56, 1, 80, 0, 20, -7, 24, 59, 36, 4
56, 0, 92, 0, 0, 1, 36, 92, 56, 4
37, 0, 76, 0, 26, -25, 40, 50, 10, 1
37, 0, 103, -1, 28, 0, 66, 75, 8, 1
51, 2, 84, 0, 52, 12, 33, 33, 0, 1
43, -5, 80, 0, 42, 0, 37, 39, 2, 1
41, 0, 88, 0, 38, -9, 48, 50, 2, 1
82, 5, 86, 8, -40, 1, 5, 128, 124, 5
46, 5, 76, 0, 46, 0, 29, 29, 0, 1
43, 0, 108, 0, 42, -11, 65, 67, 2, 1
42, 5, 90, 0, 42, 0, 48, 48, 0, 1
37, 0, 82, 0, 36, -20, 45, 46, 2, 1
37, 0, 80, 0, 38, 24, 43, 41, 0, 1
41, 0, 81, 2, 42, 13, 41, 40, 0, 1
49, 4, 81, 0, 50, 18, 33, 32, 0, 1
46, 0, 77, 1, 46, 5, 32, 31, 0, 1
47, 0, 81, -4, 46, 0, 33, 34, 0, 1
49, -1, 86, 0, 50, 6, 38, 37, 0, 1
55, 0, 93, 0, 10, -11, 37, 82, 46, 4
37, 0, 76, 0, 38, 10, 38, 37, 0, 1
37, -1, 78, 0, 36, -18, 41, 42, 2, 1
65, 5, 113, 0, 64, 2, 48, 48, 0, 1
45, 2, 86, 0, 44, -5, 41, 42, 2, 1
56, 0, 78, 0, 8, 8, 22, 70, 48, 4
49, 0, 87, 2, 50, 14, 38, 38, 0, 1
55, 2, 91, 0, 54, 0, 35, 37, 2, 1
37, 1, 78, 0, 36, -1, 41, 42, 2, 1
51, 0, 87, 0, 50, -24, 36, 38, 2, 1
48, -3, 85, 0, 46, -1, 37, 39, 2, 1
41, 1, 82, 0, 38, -16, 41, 43, 2, 1
41, 2, 106, -2, 42, 8, 65, 65, 0, 1
43, 0, 85, 0, 42, -4, 42, 44, 2, 1
55, 0, 78, -1, 18, 0, 23, 60, 38, 4
48, -2, 77, 0, 46, 0, 30, 31, 2, 1
56, 0, 96, 0, 50, -16, 40, 47, 6, 4
42, 0, 81, -2, 42, -3, 39, 39, 0, 1
44, 0, 81, -2, 44, 5, 37, 37, 0, 1
37, 0, 82, 0, 36, -4, 45, 46, 2, 1
37, 0, 78, 0, -4, 26, 42, 83, 42, 1
37, 0, 77, 0, 8, 20, 40, 69, 28, 1
53, 2, 81, 0, 54, 1, 28, 27, 0, 1
55, 0, 92, -2, 24, -6, 37, 69, 32, 4
55, 0, 77, 0, 0, 11, 21, 77, 56, 4
56, 0, 76, 0, -6, 10, 20, 84, 64, 4
56, 0, 95, 0, 56, 4, 40, 39, 0, 1
42, 3, 81, 0, 42, 0, 39, 40, 0, 1
37, -2, 106, 0, 34, 2, 69, 72, 4, 1
55, 0, 96, 0, 46, 24, 41, 50, 8, 4
41, 0, 85, 0, 42, 27, 44, 44, 0, 1
37, 0, 99, -4, 28, 0, 61, 70, 8, 1
47, -2, 100, 0, 46, 0, 54, 54, 0, 1
49, 2, 106, 0, 46, -10, 58, 60, 2, 1
44, -1, 76, 3, 44, 0, 32, 32, 0, 1
52, 3, 86, -1, 52, 0, 33, 34, 0, 1
49, 0, 107, -1, 50, 0, 58, 58, 0, 1
47, -1, 83, -1, 46, 0, 37, 37, 0, 1
44, 5, 79, 0, 44, 16, 35, 35, 0, 1
49, 0, 89, 4, 50, 23, 40, 40, 0, 1
77, 0, 81, -5, -40, 0, 4, 122, 118, 5
37, -2, 80, 0, 6, 0, 43, 75, 32, 1
55, 0, 95, 0, 52, -18, 40, 44, 4, 4
79, 0, 83, -5, -40, 0, 4, 125, 120, 5
50, 2, 85, 0, 50, 0, 35, 36, 2, 1
49, 0, 78, 0, 50, 4, 29, 29, 0, 1
56, 0, 83, 0, 54, -29, 27, 28, 2, 1
41, -2, 84, 0, 38, -23, 43, 45, 2, 1
37, 0, 76, 6, 24, 7, 39, 53, 14, 1
37, 0, 76, 4, 36, 17, 39, 40, 2, 1
45, 1, 86, 0, 44, -8, 41, 42, 2, 1
55, 0, 79, 0, 16, -28, 23, 63, 40, 4
37, 0, 77, 0, 12, -17, 41, 65, 24, 1
64, 0, 111, 3, 64, 23, 46, 46, 0, 1
53, 0, 86, 8, 54, 4, 33, 32, 0, 1
55, -3, 79, 0, 16, 0, 23, 63, 40, 4
37, 0, 79, -3, 24, -5, 42, 55, 14, 1
46, 0, 85, -6, 46, 0, 39, 39, 0, 1
37, 2, 90, 0, 20, 0, 52, 69, 16, 1
56, 0, 96, 0, 52, -5, 40, 44, 4, 4
60, 0, 110, 0, 60, 0, 50, 51, 2, 1
37, 0, 78, 0, 18, -28, 42, 60, 18, 1
44, 5, 79, 0, 44, 7, 35, 35, 0, 1
55, -1, 77, 0, 34, 0, 22, 44, 22, 4
46, -3, 87, -1, 46, 0, 41, 41, 0, 1
39, -3, 77, 0, 38, 0, 37, 38, 0, 1
48, -4, 81, 0, 46, -8, 33, 35, 2, 1
55, 0, 77, 0, 12, 15, 21, 64, 42, 4
45, -4, 82, 0, 44, 0, 37, 38, 0, 1
43, 0, 86, 0, 42, -16, 42, 44, 2, 1
43, 0, 80, -5, 42, 0, 37, 39, 2, 1
37, 0, 77, 0, 8, 21, 40, 69, 30, 1
103, 0, 104, -2, 70, 0, 1, 34, 34, 5
55, 0, 82, 0, -18, 23, 26, 100, 74, 4
37, 0, 77, -1, 24, -22, 40, 54, 14, 1
37, 0, 100, 0, 34, -5, 64, 67, 4, 1
45, -3, 77, 0, 46, 14, 31, 30, 0, 1
49, -2, 81, 0, 50, 8, 33, 32, 0, 1
55, 0, 83, 2, 54, 0, 28, 29, 0, 1
55, 0, 92, 0, -2, -13, 36, 94, 58, 4
41, 0, 88, 0, 42, 30, 48, 47, 0, 1
37, 0, 79, -6, 18, 0, 42, 61, 18, 1
51, 1, 81, 0, 52, 5, 29, 29, 0, 1
52, -5, 86, 0, 52, -8, 33, 34, 0, 1
43, 0, 96, 0, 42, -2, 53, 55, 2, 1
56, 2, 82, 0, 54, -15, 26, 28, 2, 1
107, 0, 108, -3, 72, 10, 1, 35, 34, 5
56, 0, 98, 8, 50, -4, 42, 49, 8, 4
56, -5, 87, 1, 56, 7, 31, 30, 0, 1
37, 0, 93, 0, 10, -6, 56, 83, 28, 1
43, 0, 75, 0, 44, 31, 32, 31, 0, 1
44, 0, 80, 0, 42, -30, 36, 39, 2, 1
44, -4, 106, 5, 44, 2, 63, 62, 0, 1
55, 0, 92, 0, 24, -4, 37, 69, 32, 4
37, 0, 75, 0, 26, 12, 38, 49, 12, 1
38, 2, 76, 0, 38, 14, 38, 37, 0, 1
53, 0, 104, 1, 52, -23, 51, 52, 2, 1
52, 0, 85, 0, 52, -13, 33, 33, 0, 1
38, 1, 81, 0, 38, 3, 43, 42, 0, 1
49, -3, 88, 0, 50, 0, 40, 39, 0, 1
44, 0, 78, 0, 44, 8, 34, 34, 0, 1
41, 0, 81, 0, 42, 25, 40, 39, 0, 1
37, 0, 98, 0, 30, 1, 61, 67, 6, 1
37, 1, 76, 0, 36, 0, 39, 40, 2, 1
56, 5, 98, 0, 50, 26, 42, 49, 6, 4
37, 0, 106, -1, 30, 6, 69, 75, 6, 1
38, 2, 79, 0, 38, 20, 41, 40, 0, 1
55, 0, 95, 3, 42, 0, 40, 54, 14, 4
56, 2, 99, 0, 50, 1, 43, 49, 6, 4
56, 0, 79, 0, 56, 1, 22, 22, 0, 1
43, -3, 82, 0, 42, -9, 39, 41, 2, 1
44, 0, 75, 0, 44, 6, 31, 31, 0, 1
37, 0, 82, 0, 26, -22, 45, 56, 10, 1
37, 0, 79, 0, 16, 16, 43, 64, 22, 1
37, 0, 82, 8, 24, 0, 45, 59, 14, 1
66, -4, 109, 0, 64, -22, 43, 45, 2, 1
45, -1, 88, 0, 44, 0, 43, 44, 0, 1
66, 1, 112, -6, 68, 7, 46, 45, 0, 1
43, -1, 108, 0, 42, 0, 65, 66, 2, 1
37, 0, 77, 0, 28, -11, 40, 48, 8, 1
56, 0, 89, 0, 56, 7, 33, 32, 0, 1
56, 0, 97, 0, 38, -6, 41, 58, 18, 4
51, 0, 88, 0, 50, -3, 37, 39, 2, 1
55, 0, 77, 0, 34, -17, 22, 44, 22, 4
79, 0, 83, 0, -38, 21, 4, 122, 118, 5
37, 0, 82, 0, 26, 2, 45, 56, 12, 1
44, 2, 81, 0, 44, 1, 37, 37, 0, 1
46, 0, 82, 4, 46, 0, 36, 35, 0, 1
49, 5, 90, 5, 46, -2, 42, 44, 2, 1
37, 0, 80, 0, 20, 3, 43, 59, 16, 1
37, -1, 79, 1, 36, 0, 42, 43, 0, 1
56, 0, 79, 3, -4, 0, 23, 84, 62, 4
37, -5, 81, 0, 38, 17, 43, 42, 0, 1
54, 0, 81, -2, 54, 10, 27, 26, 0, 1
41, 0, 81, 3, 42, 5, 39, 39, 0, 1
37, 4, 79, 0, 34, 1, 42, 46, 4, 1
45, 0, 81, 0, 44, -24, 36, 37, 2, 1
47, 0, 76, -2, 46, 0, 29, 29, 0, 1
79, -2, 84, 0, -40, 19, 4, 125, 120, 5
37, 0, 90, -3, 36, 0, 52, 53, 2, 1
51, 0, 88, 0, 52, 31, 37, 36, 0, 1
55, 0, 81, -1, -14, 6, 26, 97, 70, 4
45, 3, 86, 0, 44, -8, 41, 42, 2, 1
37, 0, 76, -4, 18, 0, 39, 57, 18, 1
37, 0, 105, 0, 16, -11, 68, 89, 22, 1
41, 1, 86, 0, 42, 14, 45, 45, 0, 1
41, 0, 82, -2, 38, -14, 41, 43, 2, 1
56, 1, 98, 0, 42, -13, 42, 57, 14, 4
55, 0, 108, 1, 54, 0, 53, 54, 2, 1
48, 0, 85, 0, 46, -2, 37, 39, 2, 1
55, 0, 77, 0, 10, -13, 21, 66, 46, 4
37, 0, 106, 0, 24, -12, 69, 83, 14, 1
55, -5, 97, 0, 52, 0, 41, 45, 4, 4
46, -49, 79, 3, 0, 0, 33, 79, 46, 3
41, 1, 82, 0, 38, -23, 41, 43, 2, 1
55, 0, 76, 0, -20, 16, 21, 97, 76, 4
44, -3, 84, -1, 44, 0, 40, 40, 0, 1
43, 0, 84, 0, 44, 21, 41, 41, 0, 1
58, 1, 88, 0, 56, 0, 30, 31, 2, 1
46, 5, 79, 0, 46, 11, 33, 32, 0, 1
43, -1, 80, 0, 44, 13, 37, 36, 0, 1
56, 4, 97, -2, 46, 0, 41, 51, 10, 4
55, -5, 97, 0, 46, 0, 42, 51, 8, 4
45, 0, 80, -5, 46, 31, 35, 34, 0, 1
44, 0, 79, 0, 42, -18, 35, 37, 2, 1
44, 0, 87, 0, 44, 1, 43, 43, 0, 1
41, 0, 88, 0, 38, -13, 48, 50, 2, 1
52, 5, 77, 0, 52, 0, 25, 25, 0, 1
55, 0, 96, 0, 46, 17, 41, 50, 8, 4
37, 1, 76, 0, 36, -5, 39, 40, 2, 1
45, 0, 76, 0, 44, -11, 30, 32, 2, 1
55, 2, 79, 0, 54, 0, 24, 25, 2, 1
56, 2, 98, 0, 42, 21, 42, 57, 14, 4
37, 0, 77, 0, 2, -9, 40, 74, 34, 1
56, 0, 97, 0, 44, 2, 41, 53, 12, 4
55, 0, 77, 0, 20, -2, 22, 57, 34, 4
42, 0, 78, 5, 42, 0, 36, 37, 2, 1
82, 0, 85, -5, -10, 0, 3, 95, 92, 5
39, 4, 102, 0, 38, 0, 63, 63, 0, 1
44, 1, 77, 4, 44, 1, 33, 33, 0, 1
55, 0, 95, -4, 54, 11, 40, 41, 2, 1
56, 0, 97, 0, 50, 23, 41, 48, 6, 4
44, 0, 76, 5, 44, 8, 32, 32, 0, 1
49, 0, 100, -1, 50, 13, 52, 51, 0, 1
37, 0, 80, 0, 24, -12, 43, 57, 14, 1
42, -5, 80, 0, 42, 0, 38, 39, 2, 1
37, 0, 79, 0, 20, 0, 41, 58, 16, 1
37, 0, 83, 0, 26, 0, 46, 57, 12, 1
48, -3, 84, 0, 46, 0, 37, 38, 2, 1
41, 0, 81, 0, 42, 8, 40, 39, 0, 1
41, 0, 80, 0, 42, 19, 39, 39, 0, 1
56, 0, 79, 0, 12, 8, 23, 66, 42, 4
51, 1, 85, 0, 52, 15, 34, 33, 0, 1
49, 0, 85, -4, 50, 0, 36, 36, 0, 1
55, 0, 79, 0, 24, 5, 23, 55, 32, 4
56, 0, 76, 0, -2, 6, 20, 79, 58, 4
37, 0, 103, -2, 18, 0, 66, 85, 20, 1
46, -4, 81, 0, 46, 0, 34, 34, 0, 1
42, 0, 84, -2, 42, -4, 42, 43, 2, 1
43, 0, 78, 0, 44, 25, 35, 34, 0, 1
52, -2, 81, -5, 52, 0, 29, 29, 0, 1
37, 0, 76, 0, 18, -10, 40, 58, 18, 1
46, 0, 88, -4, 46, 0, 43, 42, 0, 1
55, 0, 91, -3, -4, 8, 35, 96, 60, 4
56, 0, 97, 0, 56, 13, 40, 40, 0, 1
37, -4, 76, 0, 28, 0, 40, 48, 8, 1
56, 0, 78, 0, 12, 3, 22, 65, 42, 4
45, 0, 93, 0, 44, -13, 48, 50, 2, 1
39, -4, 76, -1, 38, 0, 36, 37, 0, 1
37, -2, 95, -17, 20, 2, 58, 75, 16, 1
56, 2, 99, 0, 46, 0, 43, 52, 10, 4
56, 0, 96, 1, 44, 12, 40, 52, 12, 4
37, 0, 78, 0, 16, 26, 41, 63, 22, 1
48, 1, 81, 0, 46, 0, 33, 34, 2, 1
53, 1, 83, 0, 52, -12, 30, 31, 2, 1
41, 0, 79, -1, 38, -17, 39, 41, 2, 1
102, 0, 102, -3, 70, -13, 1, 33, 32, 5
82, 0, 87, 1, -40, 3, 5, 128, 124, 5
56, 0, 81, 0, 0, 31, 25, 81, 56, 4
37, -2, 75, 0, 34, 1, 38, 41, 4, 1
56, 0, 97, 0, 52, 14, 41, 45, 4, 4
37, 0, 78, 0, 20, 6, 42, 57, 16, 1
46, -4, 100, 0, 46, 0, 54, 54, 0, 1
37, 0, 107, -7, 30, 0, 70, 76, 6, 1
56, -1, 96, 8, 42, -8, 40, 55, 14, 4
51, -3, 84, 0, 52, 17, 33, 32, 0, 1
55, 0, 95, -1, 44, -1, 40, 51, 12, 4
49, 0, 88, 0, 46, -20, 40, 42, 2, 1
43, 0, 76, 4, 42, 0, 32, 34, 2, 1
48, -5, 81, 0, 46, -12, 33, 35, 2, 1
42, -5, 85, -3, 42, -3, 44, 44, 0, 1
45, -1, 81, 0, 46, 17, 35, 34, 0, 1
56, 7, 72, 4, 0, 0, 16, 72, 56, 4
37, -5, 76, 0, 38, 9, 38, 37, 0, 1
42, -4, 88, 0, 42, 0, 46, 47, 2, 1
39, 0, 76, 0, 38, 0, 37, 37, 0, 1
56, 1, 96, 0, 52, -9, 40, 44, 4, 4
55, 0, 77, -1, 16, -2, 21, 61, 40, 4
52, 4, 88, 0, 52, 0, 35, 36, 0, 1
56, -1, 77, 0, 24, -7, 22, 54, 32, 4
54, -8, 77, -22, -2, 0, 23, 80, 56, 4
55, 0, 77, 0, -10, -19, 21, 87, 66, 4
102, 0, 102, 0, 72, 29, 1, 30, 30, 5
37, 0, 80, 0, 20, -28, 43, 59, 16, 1
37, 0, 76, -2, 20, -19, 39, 55, 16, 1
55, 0, 93, 0, 44, 14, 37, 49, 12, 4
49, 0, 83, 0, 50, 31, 34, 34, 0, 1
38, 1, 92, 0, 12, 12, 54, 79, 24, 1
44, 1, 79, 0, 42, -29, 35, 37, 2, 1
56, 0, 108, 4, 54, -8, 52, 53, 2, 1
41, 0, 79, -3, 42, 5, 38, 37, 0, 1
106, 3, 108, 1, 70, 0, 1, 38, 36, 5
44, -1, 91, -8, 44, 0, 47, 47, 0, 1
46, 4, 76, 0, 46, 0, 29, 29, 0, 1
56, 0, 96, 7, 42, 0, 40, 55, 14, 4
56, 1, 83, 0, 54, -4, 27, 29, 2, 1
37, 0, 79, 0, 36, 25, 41, 43, 2, 1
37, 0, 93, 0, 10, -5, 56, 83, 26, 1
55, 0, 81, -2, 54, -3, 26, 27, 2, 1
55, 1, 79, 0, 54, 0, 24, 24, 0, 1
37, 0, 79, 0, 10, 62, 42, 69, 26, 1
49, 0, 89, 4, 50, 26, 40, 40, 0, 1
53, 1, 77, 0, 54, 0, 24, 23, 0, 1
56, 0, 77, 0, -2, 2, 21, 79, 58, 4
