@relation shuttle
@attribute A1 integer[27,126]
@attribute A2 integer[-4821,5075]
@attribute A3 integer[21,149]
@attribute A4 integer[-3939,3830]
@attribute A5 integer[-188,436]
@attribute A6 integer[-26739,15164]
@attribute A7 integer[-48,105]
@attribute A8 integer[-353,270]
@attribute A9 integer[-356,266]
@attribute Class {1, 2, 3, 4, 5, 6, 7}
@inputs A1, A2, A3, A4, A5, A6, A7, A8, A9
@outputs Class
@data
37, 0, 77, 0, 36, -26, 39, 41, 2, 1
55, 4, 87, 0, 54, 0, 32, 33, 2, 1
42, -1, 82, 0, 42, 0, 39, 41, 2, 1
37, 0, 76, 0, 34, 24, 39, 43, 4, 1
37, 0, 82, 2, -2, 14, 45, 85, 40, 1
37, 0, 75, 0, 34, -22, 38, 41, 2, 1
50, 1, 87, 0, 50, 0, 37, 38, 2, 1
41, -2, 97, 0, 42, 4, 56, 56, 0, 1
37, 1, 83, 0, 30, -24, 47, 52, 6, 1
53, 0, 84, 0, 54, 8, 31, 30, 0, 1
52, -4, 77, 0, 52, 0, 26, 26, 0, 1
83, 0, 86, 0, -6, -11, 3, 94, 90, 5
37, 0, 76, 2, 24, 0, 40, 53, 14, 1
43, 0, 85, 0, 42, -7, 42, 44, 2, 1
44, -2, 77, 0, 44, 13, 33, 33, 0, 1
57, -5, 84, 0, 56, 0, 27, 27, 0, 1
52, -1, 88, 1, 54, 29, 35, 33, 0, 1
41, 0, 77, 3, 42, 0, 36, 35, 0, 1
56, 0, 86, 0, 56, 4, 31, 30, 0, 1
37, 0, 103, 0, 18, -3, 66, 85, 18, 1
41, 0, 79, 5, 38, 0, 38, 40, 2, 1
44, 1, 79, -7, 42, -21, 35, 37, 2, 1
41, 1, 81, 0, 42, 8, 39, 39, 0, 1
56, 0, 91, 0, 2, 24, 35, 88, 54, 4
105, 3, 107, 9, 70, 0, 1, 37, 36, 5
56, 5, 97, 1, 50, 0, 40, 48, 8, 4
55, 0, 77, 0, -22, -2, 21, 100, 78, 4
44, -40, 77, 0, -2, 0, 33, 79, 46, 3
55, 0, 79, 0, -4, 4, 24, 85, 60, 4
56, -4, 85, 1, 56, 0, 29, 28, 0, 1
46, 0, 84, 0, 46, 16, 38, 37, 0, 1
53, 1, 103, 0, 52, 0, 50, 51, 2, 1
55, 0, 77, 0, 42, -5, 22, 36, 14, 4
49, -1, 83, 0, 50, 1, 34, 33, 0, 1
37, 0, 79, 0, 16, -17, 43, 64, 22, 1
41, 0, 77, 1, 42, 7, 36, 36, 0, 1
44, 0, 81, 1, 44, 13, 37, 37, 0, 1
50, -1, 77, 0, 50, 0, 27, 28, 0, 1
55, 0, 96, 0, 44, 20, 41, 52, 12, 4
37, 0, 76, 0, 38, 10, 39, 37, 0, 1
55, 0, 76, 0, -18, -12, 21, 94, 74, 4
55, 0, 81, -7, -10, 14, 26, 92, 66, 4
43, 0, 81, 2, 42, 0, 38, 39, 2, 1
37, 0, 79, 0, 28, -4, 43, 51, 8, 1
44, -1, 86, -4, 44, -6, 42, 42, 0, 1
43, 0, 108, -7, 44, 25, 64, 64, 0, 1
46, 0, 78, -3, 46, 2, 32, 32, 0, 1
82, 0, 86, 4, -12, 0, 4, 99, 94, 5
37, 0, 77, 5, 28, 17, 41, 49, 8, 1
55, -1, 98, 0, 42, 18, 42, 57, 14, 4
39, 3, 80, -2, 38, -4, 41, 41, 0, 1
55, 0, 92, 0, 28, -4, 36, 63, 28, 4
43, 0, 106, 0, 42, -1, 62, 64, 2, 1
43, -1, 81, 0, 44, 22, 37, 37, 0, 1
37, 0, 106, 67, 34, -8, 69, 72, 4, 1
43, 0, 89, 0, 44, 28, 46, 45, 0, 1
45, 0, 77, 0, 46, 11, 32, 31, 0, 1
40, 0, 84, -3, 38, 0, 45, 46, 2, 1
37, 0, 82, -6, 34, 0, 45, 48, 4, 1
40, 4, 84, -1, 38, 0, 44, 46, 2, 1
56, 2, 99, 0, 46, -8, 42, 52, 10, 4
41, 0, 77, 2, 38, -12, 36, 39, 2, 1
49, -1, 106, -1, 50, 0, 57, 57, 0, 1
37, 0, 79, 0, 6, -1, 43, 74, 32, 1
85, 4, 88, 0, 2, 0, 3, 85, 82, 5
51, 0, 82, 0, 52, 31, 31, 30, 0, 1
56, 1, 99, 0, 46, -1, 42, 52, 10, 4
37, 0, 81, 0, 24, 6, 44, 57, 14, 1
55, 0, 77, 0, 30, -1, 22, 46, 24, 4
55, -2, 88, 0, 54, -1, 32, 33, 2, 1
49, 0, 78, 0, 46, -3, 29, 32, 2, 1
45, -3, 86, 0, 44, -29, 40, 42, 2, 1
49, 0, 86, 0, 46, -24, 38, 40, 2, 1
37, 0, 80, 0, 30, -30, 43, 49, 6, 1
56, 0, 96, 8, 46, -19, 40, 50, 10, 4
49, 1, 82, 0, 46, -13, 33, 35, 2, 1
56, 0, 80, 0, 6, 1, 24, 75, 50, 4
45, 0, 78, 0, 46, 8, 33, 32, 0, 1
41, 0, 81, 3, 38, -9, 40, 42, 2, 1
49, 0, 81, 0, 50, 15, 32, 32, 0, 1
37, 0, 81, 0, 30, 14, 45, 50, 6, 1
51, 0, 79, 0, 52, 8, 27, 27, 0, 1
37, 0, 76, 0, 34, 16, 39, 43, 4, 1
42, -1, 83, 0, 42, 0, 41, 41, 0, 1
44, -1, 79, 0, 44, 1, 35, 35, 0, 1
37, 0, 92, -6, 16, -14, 55, 77, 22, 1
55, 0, 85, 0, 54, -4, 30, 31, 2, 1
37, -1, 106, -12, 28, 0, 69, 78, 8, 1
38, 3, 77, 0, 38, 8, 39, 38, 0, 1
37, 0, 77, 5, 36, 8, 40, 41, 0, 1
42, 2, 83, 0, 42, 0, 40, 41, 2, 1
55, 0, 83, 0, -30, -30, 27, 114, 86, 4
44, -1, 86, -3, 44, -5, 42, 42, 0, 1
58, 1, 86, 0, 56, 0, 28, 29, 0, 1
45, 1, 79, 0, 44, -5, 33, 35, 2, 1
37, -1, 77, 0, 38, 6, 39, 38, 0, 1
37, 0, 77, 0, 24, 26, 40, 54, 14, 1
55, 0, 77, -1, 28, -6, 21, 48, 28, 4
102, 0, 103, 1, 72, 19, 1, 31, 30, 5
37, 0, 77, 0, 8, 8, 40, 69, 30, 1
48, -4, 84, 0, 46, 0, 36, 37, 2, 1
38, 0, 79, -3, 38, 0, 41, 40, 0, 1
41, 0, 86, -2, 38, -30, 45, 47, 2, 1
37, 5, 76, -1, 36, -1, 39, 40, 2, 1
37, 0, 96, 0, 16, 23, 59, 81, 22, 1
38, 3, 92, 0, 24, 0, 54, 69, 14, 1
37, 5, 76, 0, 36, 0, 39, 40, 0, 1
66, 0, 109, 0, 68, 16, 43, 42, 0, 1
52, 0, 88, 6, 52, -2, 36, 37, 0, 1
56, 0, 97, 0, 42, -16, 41, 55, 14, 4
37, -1, 79, 0, 20, -3, 42, 58, 16, 1
51, -3, 78, 0, 52, 0, 27, 26, 0, 1
37, 0, 103, 0, 34, 17, 66, 69, 4, 1
40, 0, 81, 2, 38, 0, 41, 42, 2, 1
37, 0, 103, -6, 18, 0, 66, 85, 20, 1
41, 0, 83, 5, 38, 0, 42, 44, 2, 1
41, 0, 77, 0, 38, -27, 36, 39, 2, 1
37, 0, 83, 0, 30, 9, 46, 52, 6, 1
56, 0, 95, 0, 50, 11, 40, 46, 6, 4
58, -5, 108, 0, 56, 0, 50, 51, 2, 1
37, 0, 79, 0, 2, 5, 42, 76, 34, 1
37, 0, 90, 0, 30, 18, 53, 59, 6, 1
41, 0, 81, 0, 42, 13, 39, 39, 0, 1
51, 2, 102, 0, 50, 0, 51, 53, 2, 1
79, 0, 83, 0, -46, -17, 4, 130, 126, 5
37, -2, 106, 0, 30, -190, 69, 75, 6, 1
56, 0, 97, 0, 50, -19, 41, 48, 6, 4
37, 0, 95, 5, 10, 3, 57, 84, 28, 1
37, 0, 94, 2, 30, 0, 57, 63, 6, 1
41, 0, 89, 0, 42, 14, 48, 48, 0, 1
42, 0, 87, -6, 42, 0, 45, 46, 2, 1
57, 0, 96, 0, 56, 0, 39, 39, 0, 1
49, 0, 81, 1, 50, 25, 33, 32, 0, 1
37, 0, 79, -1, 18, 0, 43, 61, 18, 1
42, 0, 89, -3, 42, 0, 47, 48, 2, 1
37, 0, 79, -3, 34, 0, 43, 46, 2, 1
39, 0, 83, 8, 38, 0, 44, 44, 0, 1
39, -4, 79, 0, 38, 0, 40, 40, 0, 1
51, 4, 77, 0, 50, 0, 27, 28, 2, 1
55, 0, 78, 0, 10, -12, 23, 68, 46, 4
55, 0, 77, -5, 0, 0, 21, 77, 56, 4
55, 0, 96, 0, 42, 9, 41, 55, 14, 4
37, -3, 81, 0, 38, 4, 43, 42, 0, 1
51, 0, 79, 0, 50, -2, 28, 30, 2, 1
39, 0, 85, -4, 38, 0, 46, 46, 0, 1
39, 0, 77, -1, 38, -2, 38, 38, 0, 1
37, 0, 82, 0, 16, 21, 45, 66, 22, 1
55, -1, 88, 0, 54, 0, 32, 33, 2, 1
56, -1, 81, 0, 54, -13, 25, 26, 2, 1
53, -5, 84, 0, 54, 0, 30, 30, 0, 1
37, 0, 76, 0, 24, 21, 39, 52, 14, 1
56, 0, 79, 0, -2, -17, 24, 82, 58, 4
37, 5, 108, 20, 26, 0, 71, 82, 12, 1
46, 0, 108, 2, 46, 6, 62, 62, 0, 1
37, 0, 79, 0, 6, -3, 42, 74, 32, 1
54, 0, 87, 0, 54, 0, 33, 33, 0, 1
37, 0, 78, 0, 30, -3, 41, 47, 6, 1
48, 0, 89, 3, 46, -3, 41, 42, 2, 1
50, 1, 86, -2, 50, 0, 35, 37, 2, 1
45, 0, 83, -2, 44, 0, 38, 39, 2, 1
49, 0, 77, 3, 46, -8, 28, 30, 2, 1
44, 3, 78, -7, 44, 21, 34, 34, 0, 1
46, 4, 87, 0, 46, 2, 41, 41, 0, 1
37, -2, 106, -4, 36, -7, 69, 69, 0, 1
37, 0, 104, 0, 24, 2, 67, 81, 14, 1
52, -1, 86, 0, 54, 31, 33, 32, 0, 1
37, 1, 79, 0, 36, 0, 42, 43, 0, 1
101, 2, 102, 0, 72, 16, 1, 29, 28, 5
56, 0, 98, -1, 44, 14, 42, 54, 12, 4
43, -3, 81, 6, 42, -9, 38, 40, 2, 1
49, 0, 83, -1, 46, -17, 34, 37, 2, 1
55, 0, 92, 0, -4, 29, 36, 97, 60, 4
45, 0, 90, -5, 44, 0, 45, 46, 2, 1
56, 0, 89, 0, 56, 6, 33, 32, 0, 1
48, 0, 88, 0, 50, 31, 39, 39, 0, 1
53, -3, 81, 0, 54, 0, 28, 27, 0, 1
46, -3, 86, 0, 46, 0, 41, 40, 0, 1
47, 0, 81, 0, 46, 0, 33, 34, 0, 1
41, 0, 106, 0, 42, 15, 64, 64, 0, 1
50, -4, 83, 0, 50, 0, 33, 33, 0, 1
45, 0, 102, 0, 46, 12, 57, 56, 0, 1
37, -137, 105, -1, 36, -2, 68, 69, 0, 1
37, 0, 76, -1, 28, -3, 40, 48, 8, 1
46, 0, 90, 0, 46, 2, 44, 44, 0, 1
42, 0, 81, 0, 38, -30, 39, 42, 2, 1
42, 0, 77, 7, 42, 0, 35, 36, 0, 1
56, 0, 81, 0, -10, -18, 25, 91, 66, 4
51, 0, 102, 0, 52, 0, 51, 50, 0, 1
46, 5, 81, 0, 46, 0, 35, 35, 0, 1
43, 0, 77, -1, 44, 15, 34, 33, 0, 1
45, -5, 83, 0, 44, 0, 39, 39, 0, 1
43, 0, 85, 0, 42, -10, 42, 44, 2, 1
48, -2, 86, 0, 46, -10, 38, 40, 2, 1
55, 0, 97, 6, 46, 0, 41, 50, 8, 4
37, 0, 81, 0, 24, -30, 44, 57, 14, 1
45, -2, 83, 0, 44, 22, 38, 39, 0, 1
41, 0, 106, 0, 42, 8, 64, 64, 0, 1
53, 0, 88, 0, 52, -17, 35, 36, 2, 1
37, 0, 83, 0, -2, 17, 47, 86, 40, 1
108, -1, 109, 0, 72, 8, 1, 36, 36, 5
38, 1, 76, -1, 38, -2, 37, 37, 0, 1
51, -1, 82, 6, 52, 4, 31, 30, 0, 1
39, 0, 108, 0, 38, 0, 68, 69, 0, 1
46, 5, 81, 0, 46, 8, 35, 35, 0, 1
51, 0, 88, -3, 50, -13, 37, 39, 2, 1
37, 0, 79, 0, 2, 17, 42, 76, 34, 1
40, -2, 76, 0, 38, 0, 35, 37, 2, 1
53, 0, 88, 6, 54, 0, 34, 33, 0, 1
37, 0, 83, 0, 10, -14, 46, 72, 26, 1
37, -3, 77, 0, 36, -25, 39, 41, 2, 1
41, 1, 86, -7, 38, 0, 45, 47, 2, 1
43, 0, 79, -1, 42, -32, 36, 38, 2, 1
37, 0, 81, 0, 24, -1, 45, 58, 14, 1
56, 3, 97, 0, 44, 3, 41, 53, 12, 4
54, 0, 81, -1, 54, 8, 27, 26, 0, 1
50, 0, 82, -3, 50, 0, 32, 33, 0, 1
43, 0, 83, -2, 42, -13, 40, 42, 2, 1
46, 0, 87, 0, 46, 2, 41, 41, 0, 1
78, 0, 81, -7, -40, 0, 4, 123, 120, 5
82, 5, 86, 0, -22, 16, 4, 109, 106, 5
37, 0, 93, -1, 30, 0, 56, 62, 6, 1
56, 0, 95, 0, 54, 4, 39, 41, 2, 1
45, 0, 86, -2, 46, 14, 41, 40, 0, 1
46, 0, 79, 0, 44, -8, 34, 35, 2, 1
37, 0, 76, -2, 30, -4, 39, 45, 6, 1
50, 1, 86, -1, 50, 0, 36, 37, 0, 1
41, 0, 89, 0, 38, -9, 48, 50, 2, 1
59, 0, 87, 1, 60, 0, 28, 28, 0, 1
50, 5, 77, -1, 50, 0, 26, 28, 2, 1
45, 1, 86, 0, 44, -6, 41, 42, 2, 1
56, 0, 95, 0, 56, 30, 40, 39, 0, 1
37, -2, 79, 0, 24, 1, 42, 55, 14, 1
44, 0, 77, 7, 44, 7, 34, 34, 0, 1
37, 0, 94, 3, 10, -23, 57, 84, 26, 1
48, -4, 83, 0, 46, 0, 35, 36, 2, 1
41, 0, 77, 0, 42, 23, 37, 36, 0, 1
50, -1, 84, -2, 50, -3, 34, 35, 0, 1
37, 0, 81, -6, -2, 0, 44, 84, 40, 1
44, 2, 83, 0, 44, 14, 40, 39, 0, 1
39, 1, 81, 0, 38, 0, 43, 43, 0, 1
40, 2, 79, 0, 38, 0, 39, 40, 2, 1
55, 0, 97, 6, 52, 0, 41, 45, 4, 4
51, 5, 83, 0, 52, 23, 31, 31, 0, 1
41, -4, 81, 0, 42, 1, 39, 39, 0, 1
56, 0, 76, 0, -4, -1, 20, 81, 62, 4
37, 0, 80, 0, 36, -10, 43, 44, 2, 1
44, 0, 84, 0, 42, -21, 41, 43, 2, 1
55, -4, 93, 1, 54, 0, 38, 39, 0, 1
56, 1, 80, 0, 24, 27, 24, 57, 32, 4
55, 1, 84, 1, 54, 0, 28, 30, 2, 1
51, 0, 79, 0, 50, -10, 28, 30, 2, 1
58, 0, 82, -5, 56, 0, 24, 25, 0, 1
37, 0, 80, 0, 38, 4, 43, 41, 0, 1
55, 0, 77, -7, 18, 5, 22, 59, 38, 4
37, 0, 77, 0, 36, 5, 41, 41, 0, 1
46, 1, 84, -1, 46, 18, 39, 38, 0, 1
37, 0, 84, -2, 26, 0, 47, 58, 12, 1
37, 0, 78, 0, 12, -25, 42, 65, 24, 1
37, 0, 104, 0, 26, 0, 66, 78, 12, 1
38, 1, 75, 0, 36, -6, 37, 39, 2, 1
101, 0, 102, 0, 72, 2, 1, 30, 28, 5
51, 0, 84, 0, 50, 0, 34, 35, 2, 1
49, 2, 85, 0, 50, 25, 36, 36, 0, 1
56, 0, 77, 0, 20, 31, 22, 57, 36, 4
44, 3, 81, 0, 42, -16, 37, 39, 2, 1
81, 0, 86, 5, -24, -1, 4, 112, 108, 5
56, 1, 79, 0, 56, 21, 23, 22, 0, 1
49, -4, 88, 0, 50, 5, 39, 39, 0, 1
45, 0, 88, -6, 46, -42, 42, 41, 0, 1
46, 2, 80, 0, 46, 9, 34, 34, 0, 1
56, 3, 97, 0, 42, 0, 40, 55, 14, 4
55, -1, 81, -1, 54, -2, 26, 27, 2, 1
44, 0, 83, 1, 44, 0, 39, 39, 0, 1
49, 0, 77, 4, 50, 17, 28, 28, 0, 1
46, 5, 79, 0, 44, -22, 33, 35, 2, 1
84, 1, 87, 0, -2, 0, 3, 90, 86, 5
37, -1, 80, -2, 18, -3, 43, 62, 18, 1
56, 0, 77, 0, 20, -21, 22, 57, 36, 4
37, 0, 75, 0, 30, -2, 38, 44, 6, 1
45, 0, 78, -3, 44, -10, 33, 34, 2, 1
58, -4, 108, 0, 56, 0, 50, 51, 2, 1
56, -4, 96, 0, 54, 1, 40, 42, 2, 1
41, -4, 89, 1, 42, 0, 48, 48, 0, 1
37, 0, 76, -4, 28, -1, 39, 47, 8, 1
38, 0, 102, 0, 34, 0, 65, 69, 4, 1
51, 1, 86, 0, 52, 9, 35, 34, 0, 1
37, 0, 82, 1, 24, -6, 45, 59, 14, 1
56, 0, 79, 0, 16, 31, 23, 63, 40, 4
56, 3, 98, 0, 46, 3, 42, 51, 10, 4
85, 0, 88, 0, 0, 28, 3, 88, 84, 5
53, 0, 87, 0, 52, -21, 34, 35, 2, 1
58, 0, 87, 8, 56, 0, 30, 30, 0, 1
48, -5, 78, 0, 46, -5, 30, 32, 2, 1
55, 0, 93, 0, 50, 5, 37, 44, 6, 4
43, 0, 81, 5, 42, 0, 38, 40, 2, 1
46, 0, 85, -2, 46, -3, 39, 39, 0, 1
37, 0, 78, 0, 16, 5, 41, 63, 22, 1
37, 0, 78, 0, 12, -15, 42, 65, 24, 1
44, 2, 82, 0, 42, -15, 38, 41, 2, 1
51, -2, 78, 0, 52, 17, 27, 26, 0, 1
45, 0, 81, 0, 44, -20, 35, 37, 2, 1
45, -1, 86, 0, 46, 4, 40, 39, 0, 1
54, -2, 81, 0, 54, 0, 27, 27, 0, 1
37, 0, 81, 0, 38, 25, 43, 42, 0, 1
44, 2, 79, 0, 42, -28, 35, 37, 2, 1
51, 0, 77, -1, 50, 0, 27, 28, 2, 1
56, 2, 97, 0, 54, 2, 40, 42, 2, 1
38, 0, 80, 0, 38, 3, 42, 41, 0, 1
37, 0, 78, 0, 0, 2, 41, 78, 36, 1
45, 0, 90, 0, 44, -5, 45, 46, 2, 1
44, 0, 81, -3, 42, -29, 37, 39, 2, 1
40, -2, 106, 0, 38, 0, 66, 67, 2, 1
37, 0, 76, 0, 36, 17, 39, 39, 0, 1
46, 0, 86, -1, 46, 0, 40, 40, 0, 1
49, 0, 83, 0, 50, 1, 34, 33, 0, 1
53, 0, 82, 0, 52, -11, 29, 30, 2, 1
46, 0, 86, 0, 46, 12, 41, 40, 0, 1
55, 0, 82, 0, -38, 6, 26, 121, 94, 4
37, 0, 83, 0, 2, 13, 46, 81, 34, 1
52, 5, 81, -5, 52, 0, 29, 30, 0, 1
47, 1, 85, -4, 46, 0, 38, 39, 0, 1
56, 0, 78, 1, -22, 0, 22, 101, 80, 4
55, -2, 96, 0, 52, 6, 41, 44, 4, 4
53, 0, 85, -2, 54, 0, 32, 31, 0, 1
82, -4, 87, 0, -40, 0, 5, 128, 124, 5
37, 0, 76, 0, 24, 24, 39, 52, 14, 1
48, 0, 86, 0, 46, 0, 39, 40, 2, 1
41, 0, 81, 0, 42, 18, 40, 39, 0, 1
49, 0, 88, 1, 46, -14, 40, 42, 2, 1
37, 0, 76, 6, 30, -21, 40, 45, 6, 1
41, 1, 77, 0, 38, -1, 37, 39, 2, 1
38, -4, 86, 0, 38, 0, 48, 48, 0, 1
47, 1, 100, 0, 46, 0, 54, 54, 0, 1
41, 0, 86, 0, 42, 25, 45, 44, 0, 1
37, 0, 105, 6, 18, 0, 68, 87, 18, 1
37, 0, 79, 0, 36, 4, 42, 43, 2, 1
56, 0, 95, -3, 50, 0, 39, 46, 6, 4
41, 0, 89, 0, 38, -7, 48, 50, 2, 1
56, -2, 97, 5, 52, 0, 41, 45, 4, 4
55, -2, 97, 0, 46, 0, 41, 50, 8, 4
37, 4, 75, 0, 18, -14, 38, 57, 18, 1
55, 0, 92, 0, 28, -3, 36, 63, 28, 4
44, -51, 88, 0, 44, 0, 44, 44, 0, 1
40, -1, 106, 0, 38, 0, 65, 67, 2, 1
45, 0, 76, 6, 44, -2, 31, 32, 2, 1
41, 0, 79, 2, 38, -1, 39, 41, 2, 1
51, 0, 87, 0, 52, 13, 36, 35, 0, 1
37, 0, 91, 0, 10, 1, 53, 81, 28, 1
37, 0, 81, 0, 28, -1, 44, 52, 8, 1
47, -4, 85, 1, 46, 0, 38, 39, 0, 1
43, 0, 79, 0, 42, -11, 36, 38, 2, 1
37, 0, 76, 0, 26, -25, 39, 50, 10, 1
49, 0, 107, 0, 50, 0, 58, 58, 0, 1
53, 0, 86, 0, 54, 3, 33, 32, 0, 1
37, 0, 105, -6, 24, 26, 68, 82, 14, 1
44, 0, 87, 2, 44, 0, 43, 43, 0, 1
56, 0, 81, 0, -4, -10, 25, 86, 62, 4
57, -3, 83, 2, 56, 0, 25, 26, 0, 1
55, 0, 77, 0, 10, 13, 22, 67, 46, 4
56, 1, 97, 0, 52, 6, 41, 45, 4, 4
49, 0, 95, 0, 46, -12, 47, 49, 2, 1
56, 0, 77, 0, -18, 14, 21, 95, 74, 4
37, 0, 77, 0, 34, -9, 40, 43, 2, 1
82, 1, 86, 0, -10, 2, 3, 96, 92, 5
37, 0, 77, 0, 34, -9, 40, 44, 4, 1
42, 0, 83, 0, 42, 0, 41, 41, 0, 1
49, 0, 89, 7, 50, 0, 40, 40, 0, 1
49, 0, 88, 8, 46, -11, 40, 42, 2, 1
45, 2, 81, 0, 44, 0, 36, 37, 0, 1
39, -1, 76, -1, 38, 0, 38, 37, 0, 1
56, 0, 107, 0, 56, 13, 51, 50, 0, 1
44, 0, 81, -3, 44, 0, 37, 37, 0, 1
46, 3, 79, 0, 46, 16, 33, 32, 0, 1
57, 0, 86, -2, 56, 0, 30, 30, 0, 1
37, 0, 81, 0, 38, 9, 44, 43, 0, 1
55, 0, 92, 0, 36, 9, 37, 56, 20, 4
80, 0, 84, 4, -20, 0, 4, 105, 100, 5
52, -2, 88, 0, 52, 0, 36, 36, 0, 1
56, 1, 80, 0, 56, 7, 24, 23, 0, 1
42, 0, 88, 0, 42, 0, 45, 46, 2, 1
46, 1, 79, 0, 44, -30, 33, 35, 2, 1
55, 0, 77, 0, 26, -3, 21, 51, 30, 4
42, -1, 99, 0, 42, 0, 57, 58, 2, 1
59, 0, 87, 0, 56, -15, 28, 30, 2, 1
47, -2, 83, 0, 46, -1, 36, 37, 0, 1
49, 1, 86, 0, 46, -30, 37, 40, 2, 1
56, 1, 79, 0, 56, 1, 23, 23, 0, 1
55, 0, 97, 1, 46, -8, 41, 50, 8, 4
38, 5, 76, 0, 38, 0, 38, 37, 0, 1
38, 0, 79, 7, 38, 3, 42, 41, 0, 1
37, 0, 79, 0, 36, -1, 41, 43, 2, 1
84, 1, 88, 5, 0, 0, 3, 88, 84, 5
47, -1, 108, -4, 46, 0, 61, 62, 0, 1
55, 0, 92, 0, 8, -20, 37, 84, 48, 4
37, 2, 79, 4, 0, 0, 42, 79, 38, 1
56, 0, 88, 0, 56, 2, 31, 31, 0, 1
55, 0, 93, 0, 20, 0, 38, 73, 34, 4
79, 0, 83, 0, -42, 29, 4, 127, 122, 5
56, 0, 78, 0, 44, 26, 22, 34, 12, 4
44, 0, 83, 0, 44, 3, 40, 39, 0, 1
79, 0, 83, 4, -42, -19, 5, 127, 122, 5
49, 0, 102, 0, 46, -26, 53, 55, 2, 1
37, 5, 75, 0, 36, 0, 38, 39, 0, 1
37, 0, 79, 0, 36, 15, 42, 43, 2, 1
41, 0, 86, -1, 38, -6, 45, 47, 2, 1
57, -1, 96, 0, 56, 0, 39, 39, 0, 1
55, -4, 86, 0, 54, 0, 31, 32, 0, 1
41, 1, 76, 0, 42, 5, 34, 34, 0, 1
41, -4, 88, 0, 42, 0, 47, 47, 0, 1
37, 0, 79, 0, 30, -8, 43, 48, 6, 1
56, 5, 77, 0, -24, 2, 21, 103, 82, 4
38, 4, 81, 0, 38, 0, 42, 42, 0, 1
41, 5, 81, 0, 38, -5, 39, 42, 2, 1
45, 0, 82, 1, 44, 0, 37, 38, 2, 1
37, 0, 78, 0, -2, 12, 41, 81, 40, 1
44, -1, 86, 0, 44, -1, 42, 42, 0, 1
48, 0, 88, -3, 46, 0, 40, 42, 2, 1
43, 0, 83, 2, 44, 22, 40, 39, 0, 1
37, 0, 81, 2, -2, 0, 44, 83, 40, 1
55, -5, 95, 0, 54, 0, 40, 41, 2, 1
37, 0, 76, 0, 30, -5, 39, 45, 6, 1
55, 0, 81, 0, -10, -13, 25, 91, 66, 4
45, -2, 79, 0, 46, 16, 33, 32, 0, 1
37, -1, 81, 0, 38, 1, 43, 42, 0, 1
41, -1, 88, 0, 42, 10, 47, 46, 0, 1
45, 0, 82, 0, 44, -17, 37, 38, 2, 1
41, -2, 77, 0, 42, 0, 36, 36, 0, 1
101, 1, 102, 3, 70, -25, 1, 33, 32, 5
41, 0, 87, 0, 42, 24, 46, 46, 0, 1
47, 0, 88, 1, 46, 0, 41, 41, 0, 1
37, 0, 77, 0, 2, 3, 40, 74, 34, 1
37, 0, 81, 1, 36, -6, 43, 44, 2, 1
37, 0, 97, 0, 26, 26, 60, 71, 12, 1
78, 1, 81, 0, -40, 0, 4, 123, 120, 5
48, 0, 77, 0, 46, -5, 29, 31, 2, 1
46, 0, 84, 3, 46, 6, 38, 37, 0, 1
55, 0, 77, 0, 10, 16, 22, 67, 46, 4
53, 3, 81, 0, 54, 4, 28, 27, 0, 1
53, -2, 81, 0, 54, 14, 28, 27, 0, 1
37, 0, 107, 0, 28, -11, 69, 78, 8, 1
37, 0, 77, 1, 24, -1, 40, 54, 14, 1
53, 0, 88, 0, 52, -21, 35, 36, 2, 1
43, 0, 77, 2, 42, 0, 34, 36, 2, 1
56, 0, 77, 0, -24, -1, 21, 103, 82, 4
44, 0, 83, 0, 44, 13, 40, 39, 0, 1
51, 0, 109, 1, 52, 21, 58, 58, 0, 1
37, 0, 81, 0, 12, -2, 44, 68, 24, 1
37, 0, 78, 0, 12, -5, 41, 65, 24, 1
42, -3, 76, -1, 42, 0, 35, 35, 0, 1
37, 0, 77, 0, 34, 6, 40, 43, 4, 1
37, 0, 76, 4, 28, 0, 40, 48, 8, 1
52, 0, 78, -2, 52, 0, 26, 26, 0, 1
44, 4, 86, 2, 44, 2, 42, 42, 0, 1
37, 0, 106, -6, 36, 0, 70, 70, 0, 1
43, 0, 83, 0, 44, 31, 39, 39, 0, 1
56, 5, 83, 0, 54, -2, 27, 29, 2, 1
55, -5, 88, 0, 54, 0, 33, 33, 0, 1
56, -2, 95, 0, 56, 8, 40, 39, 0, 1
55, 0, 77, 0, 42, -29, 22, 36, 14, 4
37, 4, 79, -1, 34, -2, 42, 46, 4, 1
51, -4, 88, 0, 52, 0, 36, 36, 0, 1
56, 0, 97, -5, 46, 0, 41, 51, 10, 4
37, 0, 82, 0, 12, -6, 45, 69, 24, 1
41, 2, 79, 0, 42, 7, 38, 38, 0, 1
55, 0, 77, 0, -22, -16, 21, 100, 78, 4
56, 0, 107, 0, 56, 5, 51, 50, 0, 1
37, 0, 76, 0, 20, -1, 40, 55, 16, 1
43, 4, 88, 0, 42, 0, 44, 46, 2, 1
38, -5, 81, 0, 38, 0, 43, 43, 0, 1
37, 0, 77, 0, 24, 19, 40, 54, 14, 1
43, 0, 81, 4, 42, 0, 37, 39, 2, 1
49, 0, 88, 0, 50, 4, 40, 39, 0, 1
38, 4, 75, 0, 38, 0, 37, 36, 0, 1
41, 0, 79, -1, 38, -18, 38, 40, 2, 1
57, -1, 80, 0, 56, 0, 23, 23, 0, 1
